,Date,M01,M03,M06,Y01,Y02,Y05,Y10,Y15,Y20,Y30,Alpha0,Alpha1,Alpha2,Thau
10100,2009-04-30,0.228,0.181,-256.0,0.301,0.381,1.331,2.047,2.624,3.004,-256.0,4.611800193786621,0.08447004854679108,2.032416820526123,140.61624145507812
10101,2009-05-04,0.183,0.16899999999999998,-256.0,0.31,0.388,1.359,2.103,2.672,3.057,-256.0,3.8615615367889404,0.19814534485340118,-3.7610995769500732,28.319686889648438
10102,2009-05-04,0.183,0.16899999999999998,-256.0,0.31,0.388,1.359,2.103,2.672,3.057,-256.0,4.951958656311035,0.10613290220499039,-1.3003751039505005,79.16986083984375
10103,2009-05-04,0.183,0.16899999999999998,-256.0,0.31,0.388,1.359,2.103,2.672,3.057,-256.0,4.772263526916504,0.0879153162240982,1.7750996351242065,138.18267822265625
10104,2009-05-05,0.16399999999999998,0.191,-256.0,0.32,0.384,1.358,2.133,2.702,3.0780000000000003,-256.0,3.8621110916137695,0.2227836698293686,-3.755608320236206,28.667076110839844
10105,2009-05-05,0.16399999999999998,0.191,-256.0,0.32,0.384,1.358,2.133,2.702,3.0780000000000003,-256.0,4.814158916473389,0.09577710926532745,-1.984307885169983,65.49301147460938
10106,2009-05-05,0.16399999999999998,0.191,-256.0,0.32,0.384,1.358,2.133,2.702,3.0780000000000003,-256.0,4.638819694519043,0.07305324077606201,2.0815703868865967,142.1615753173828
10107,2009-05-06,0.156,0.201,-256.0,0.32,0.374,1.319,2.116,2.694,3.06,-256.0,3.8949344158172607,0.21106302738189697,-3.7255849838256836,29.253639221191406
10108,2009-05-06,0.156,0.201,-256.0,0.32,0.374,1.319,2.116,2.694,3.06,-256.0,4.873680591583252,0.0875181257724762,-1.8048598766326904,70.0739517211914
10109,2009-05-06,0.156,0.201,-256.0,0.32,0.374,1.319,2.116,2.694,3.06,-256.0,4.627296447753906,0.06816210597753525,2.1614601612091064,143.16043090820312
10110,2009-05-07,0.17600000000000002,0.229,-256.0,0.319,0.358,1.27,2.105,2.68,3.039,-256.0,3.9222190380096436,0.21427899599075317,-3.771439552307129,29.836729049682617
10111,2009-05-07,0.17600000000000002,0.229,-256.0,0.319,0.358,1.27,2.105,2.68,3.039,-256.0,4.977406978607178,0.11383770406246185,-1.7004365921020508,74.6156234741211
10112,2009-05-07,0.17600000000000002,0.229,-256.0,0.319,0.358,1.27,2.105,2.68,3.039,-256.0,4.790432453155518,0.05502837896347046,1.7979626655578613,140.9736785888672
10113,2009-05-08,0.183,0.221,-256.0,0.341,0.419,1.248,2.126,2.72,3.071,-256.0,3.924053907394409,0.225850448012352,-3.760143518447876,29.674585342407227
10114,2009-05-08,0.183,0.221,-256.0,0.341,0.419,1.248,2.126,2.72,3.071,-256.0,5.032530784606934,0.0855824202299118,-1.7356120347976685,74.85140228271484
10115,2009-05-08,0.183,0.221,-256.0,0.341,0.419,1.248,2.126,2.72,3.071,-256.0,4.838211536407471,0.08157919347286224,1.7276191711425781,141.0691680908203
10116,2009-05-11,0.183,0.209,-256.0,0.33,0.466,1.23,2.12,2.684,3.06,-256.0,3.955249547958374,0.21635009348392487,-3.798711061477661,29.976762771606445
10117,2009-05-11,0.183,0.209,-256.0,0.33,0.466,1.23,2.12,2.684,3.06,-256.0,5.015263080596924,0.10797501355409622,-1.9260356426239014,72.49202728271484
10118,2009-05-11,0.183,0.209,-256.0,0.33,0.466,1.23,2.12,2.684,3.06,-256.0,4.702930927276611,0.0840938612818718,2.1486544609069824,146.16966247558594
10119,2009-05-12,0.201,0.211,-256.0,0.33,0.484,1.217,2.108,2.68,3.057,-256.0,3.990771532058716,0.2266027331352234,-3.808716058731079,30.716039657592773
10120,2009-05-12,0.201,0.211,-256.0,0.33,0.484,1.217,2.108,2.68,3.057,-256.0,4.983845233917236,0.09628620743751526,-2.108768939971924,68.3087387084961
10121,2009-05-12,0.201,0.211,-256.0,0.33,0.484,1.217,2.108,2.68,3.057,-256.0,5.030200958251953,0.07425300031900406,1.44351327419281,139.5434112548828
10122,2009-05-13,0.196,0.21,-256.0,0.329,0.486,1.207,2.119,2.702,3.074,-256.0,4.031030178070068,0.20334668457508087,-3.8376615047454834,31.131309509277344
10123,2009-05-13,0.196,0.21,-256.0,0.329,0.486,1.207,2.119,2.702,3.074,-256.0,5.111573696136475,0.11327927559614182,-1.9700055122375488,73.5803451538086
10124,2009-05-13,0.196,0.21,-256.0,0.329,0.486,1.207,2.119,2.702,3.074,-256.0,4.980347156524658,0.07230813056230545,1.6375917196273804,142.9188232421875
10125,2009-05-14,0.189,0.209,-256.0,0.331,0.465,1.186,2.113,2.688,3.06,-256.0,4.063289642333984,0.19674548506736755,-3.898423194885254,31.281797409057617
10126,2009-05-14,0.189,0.209,-256.0,0.331,0.465,1.186,2.113,2.688,3.06,-256.0,5.174328804016113,0.08150780946016312,-2.0758297443389893,74.54569244384766
10127,2009-05-14,0.189,0.209,-256.0,0.331,0.465,1.186,2.113,2.688,3.06,-256.0,5.139341354370117,0.09746124595403671,1.3389523029327393,141.13351440429688
10128,2009-05-15,0.183,0.221,-256.0,0.32,0.458,1.177,2.117,2.684,3.053,-256.0,4.098527908325195,0.20283018052577972,-3.955637216567993,31.212316513061523
10129,2009-05-15,0.183,0.221,-256.0,0.32,0.458,1.177,2.117,2.684,3.053,-256.0,5.146612644195557,0.11067698150873184,-2.2672834396362305,69.80498504638672
10130,2009-05-15,0.183,0.221,-256.0,0.32,0.458,1.177,2.117,2.684,3.053,-256.0,4.981076240539551,0.07691043615341187,1.99327552318573,149.34645080566406
10131,2009-05-18,0.195,0.209,-256.0,0.329,0.442,1.153,2.089,2.675,3.06,-256.0,4.148270130157471,0.1987171322107315,-3.9585962295532227,31.69687843322754
10132,2009-05-18,0.195,0.209,-256.0,0.329,0.442,1.153,2.089,2.675,3.06,-256.0,5.356955051422119,0.10735050588846207,-1.910253882408142,80.45195770263672
10133,2009-05-18,0.195,0.209,-256.0,0.329,0.442,1.153,2.089,2.675,3.06,-256.0,5.080413818359375,0.061223115772008896,1.8341423273086548,147.51109313964844
10134,2009-05-19,0.201,0.203,-256.0,0.312,0.455,1.152,2.122,2.71,3.099,-256.0,4.141531944274902,0.23873545229434967,-3.987039089202881,31.30130958557129
10135,2009-05-19,0.201,0.203,-256.0,0.312,0.455,1.152,2.122,2.71,3.099,-256.0,5.230856418609619,0.13924741744995117,-2.2322258949279785,72.0048828125
10136,2009-05-19,0.201,0.203,-256.0,0.312,0.455,1.152,2.122,2.71,3.099,-256.0,5.345433235168457,0.09311466664075851,1.0272501707077026,136.46438598632812
10137,2009-05-20,0.196,0.218,-256.0,0.326,0.451,1.151,2.1590000000000003,2.736,3.109,-256.0,4.158392429351807,0.19844534993171692,-4.05478048324585,30.807992935180664
10138,2009-05-20,0.196,0.218,-256.0,0.326,0.451,1.151,2.1590000000000003,2.736,3.109,-256.0,5.1732025146484375,0.1081237941980362,-2.2801613807678223,68.31620788574219
10139,2009-05-20,0.196,0.218,-256.0,0.326,0.451,1.151,2.1590000000000003,2.736,3.109,-256.0,5.212828636169434,0.10502149909734726,1.4345970153808594,139.064697265625
10140,2009-05-21,0.203,0.237,-256.0,0.33,0.458,1.169,2.209,2.8160000000000003,3.174,-256.0,4.152995586395264,0.2177390307188034,-4.125543117523193,30.026775360107422
10141,2009-05-21,0.203,0.237,-256.0,0.33,0.458,1.169,2.209,2.8160000000000003,3.174,-256.0,5.275413513183594,0.10353104025125504,-1.9339646100997925,74.63565826416016
10142,2009-05-21,0.203,0.237,-256.0,0.33,0.458,1.169,2.209,2.8160000000000003,3.174,-256.0,5.133861541748047,0.08171536773443222,1.5722954273223877,138.00970458984375
10143,2009-05-22,0.243,0.213,-256.0,0.32,0.486,1.212,2.301,2.934,3.257,-256.0,4.142451286315918,0.22953471541404724,-4.192604064941406,29.247028350830078
10144,2009-05-22,0.243,0.213,-256.0,0.32,0.486,1.212,2.301,2.934,3.257,-256.0,5.175307273864746,0.12435583025217056,-2.1283304691314697,68.35347747802734
10145,2009-05-22,0.243,0.213,-256.0,0.32,0.486,1.212,2.301,2.934,3.257,-256.0,5.018561363220215,0.06568673253059387,1.9020483493804932,139.07652282714844
10146,2009-05-25,0.195,0.189,-256.0,0.331,0.47,1.2,2.291,2.924,3.245,-256.0,4.188383102416992,0.20778824388980865,-4.254146575927734,28.60826301574707
10147,2009-05-25,0.195,0.189,-256.0,0.331,0.47,1.2,2.291,2.924,3.245,-256.0,5.26110315322876,0.09348264336585999,-1.7918915748596191,73.44567108154297
10148,2009-05-25,0.195,0.189,-256.0,0.331,0.47,1.2,2.291,2.924,3.245,-256.0,4.8040876388549805,0.07183174788951874,2.370769739151001,140.50466918945312
10149,2009-05-26,0.17600000000000002,0.199,-256.0,0.329,0.443,1.153,2.236,2.879,3.159,-256.0,4.1911821365356445,0.18227750062942505,-4.2877583503723145,28.342853546142578
10150,2009-05-26,0.17600000000000002,0.199,-256.0,0.329,0.443,1.153,2.236,2.879,3.159,-256.0,5.275315761566162,0.09471798688173294,-1.7376381158828735,73.1807632446289
10151,2009-05-26,0.17600000000000002,0.199,-256.0,0.329,0.443,1.153,2.236,2.879,3.159,-256.0,4.648207664489746,0.06131218373775482,2.7788872718811035,141.7340545654297
10152,2009-05-27,0.183,0.218,-256.0,0.349,0.45,1.1840000000000002,2.535,2.92,3.178,-256.0,4.193775177001953,0.20256206393241882,-4.3499298095703125,27.88701629638672
10153,2009-05-27,0.183,0.218,-256.0,0.349,0.45,1.1840000000000002,2.535,2.92,3.178,-256.0,5.2438764572143555,0.09073293954133987,-1.8758269548416138,70.42544555664062
10154,2009-05-27,0.183,0.218,-256.0,0.349,0.45,1.1840000000000002,2.535,2.92,3.178,-256.0,4.73087215423584,0.013211874291300774,2.625532627105713,139.3756561279297
10155,2009-05-28,0.17600000000000002,0.189,-256.0,0.34,0.446,1.206,2.556,2.951,3.201,-256.0,4.198803424835205,0.2222704142332077,-4.360872745513916,27.405027389526367
10156,2009-05-28,0.17600000000000002,0.189,-256.0,0.34,0.446,1.206,2.556,2.951,3.201,-256.0,5.285355091094971,0.05130019411444664,-1.5105525255203247,74.94970703125
10157,2009-05-28,0.17600000000000002,0.189,-256.0,0.34,0.446,1.206,2.556,2.951,3.201,-256.0,4.72800350189209,0.03930366784334183,2.732570171356201,138.48707580566406
10158,2009-05-29,0.183,0.2,-256.0,0.329,0.503,1.285,2.611,3.024,3.265,-256.0,4.186363220214844,0.24963867664337158,-4.441418647766113,26.695158004760742
10159,2009-05-29,0.183,0.2,-256.0,0.329,0.503,1.285,2.611,3.024,3.265,-256.0,5.229465484619141,0.04619159549474716,-1.3302876949310303,75.75376892089844
10160,2009-05-29,0.183,0.2,-256.0,0.329,0.503,1.285,2.611,3.024,3.265,-256.0,4.598977565765381,0.012338290922343731,2.9002811908721924,137.42355346679688
10161,2009-06-01,0.146,0.2,-256.0,0.33,0.529,1.308,2.636,3.0660000000000003,3.294,-256.0,4.19148063659668,0.23232915997505188,-4.477602958679199,26.232486724853516
10162,2009-06-01,0.146,0.2,-256.0,0.33,0.529,1.308,2.636,3.0660000000000003,3.294,-256.0,5.245668411254883,0.012838962487876415,-1.2600836753845215,75.62985229492188
10163,2009-06-01,0.146,0.2,-256.0,0.33,0.529,1.308,2.636,3.0660000000000003,3.294,-256.0,4.478384017944336,0.020312152802944183,3.1650636196136475,137.51132202148438
10164,2009-06-02,0.189,0.199,-256.0,0.33,0.53,1.347,2.665,3.102,3.324,-256.0,4.211902141571045,0.25512510538101196,-4.494841575622559,26.09256935119629
10165,2009-06-02,0.189,0.199,-256.0,0.33,0.53,1.347,2.665,3.102,3.324,-256.0,5.178562164306641,0.03836853802204132,-1.4436863660812378,71.47919464111328
10166,2009-06-02,0.189,0.199,-256.0,0.33,0.53,1.347,2.665,3.102,3.324,-256.0,4.326396942138672,0.0392492450773716,3.4687247276306152,138.52682495117188
10167,2009-06-03,0.183,0.201,-256.0,0.329,0.426,1.222,2.567,3.008,3.2310000000000003,-256.0,4.201174259185791,0.24930718541145325,-4.523662567138672,25.163171768188477
10168,2009-06-03,0.183,0.201,-256.0,0.329,0.426,1.222,2.567,3.008,3.2310000000000003,-256.0,5.184076309204102,0.03175612539052963,-1.1440268754959106,72.46406555175781
10169,2009-06-03,0.183,0.201,-256.0,0.329,0.426,1.222,2.567,3.008,3.2310000000000003,-256.0,4.2232232093811035,0.054764971137046814,3.7396016120910645,137.79620361328125
10170,2009-06-04,0.17600000000000002,0.249,-256.0,0.35,0.416,1.19,2.523,2.937,3.181,-256.0,4.187318325042725,0.2512841820716858,-4.601089954376221,24.70196533203125
10171,2009-06-04,0.17600000000000002,0.249,-256.0,0.35,0.416,1.19,2.523,2.937,3.181,-256.0,5.176552772521973,0.04617472365498543,-0.5920204520225525,77.3409652709961
10172,2009-06-04,0.17600000000000002,0.249,-256.0,0.35,0.416,1.19,2.523,2.937,3.181,-256.0,4.10300350189209,0.02705197222530842,3.8971190452575684,135.43211364746094
10173,2009-06-05,0.183,0.241,-256.0,0.35,0.403,1.215,2.557,2.959,3.202,-256.0,4.232092380523682,0.2550080716609955,-4.570419788360596,24.3109130859375
10174,2009-06-05,0.183,0.241,-256.0,0.35,0.403,1.215,2.557,2.959,3.202,-256.0,5.129388332366943,0.04422333091497421,-1.1243541240692139,69.56685638427734
10175,2009-06-05,0.183,0.241,-256.0,0.35,0.403,1.215,2.557,2.959,3.202,-256.0,4.151034832000732,0.0052434601821005344,3.878692865371704,133.92794799804688
10176,2009-06-08,0.231,0.249,-256.0,0.339,0.481,1.264,2.602,3.005,3.249,-256.0,4.193824291229248,0.2683071792125702,-4.630867958068848,24.008895874023438
10177,2009-06-08,0.231,0.249,-256.0,0.339,0.481,1.264,2.602,3.005,3.249,-256.0,5.100207805633545,0.038812462240457535,-0.6985798478126526,75.54559326171875
10178,2009-06-08,0.231,0.249,-256.0,0.339,0.481,1.264,2.602,3.005,3.249,-256.0,4.270147323608398,0.019054684787988663,3.5083518028259277,131.2796630859375
10179,2009-06-09,0.214,0.231,-256.0,0.339,0.459,1.255,2.593,2.978,3.221,-256.0,4.168941974639893,0.2370622754096985,-4.647350788116455,23.885530471801758
10180,2009-06-09,0.214,0.231,-256.0,0.339,0.459,1.255,2.593,2.978,3.221,-256.0,5.054771900177002,0.030153954401612282,-1.2097398042678833,67.46851348876953
10181,2009-06-09,0.214,0.231,-256.0,0.339,0.459,1.255,2.593,2.978,3.221,-256.0,3.9890260696411133,0.03513757511973381,4.083569049835205,134.18186950683594
10182,2009-06-10,0.235,0.231,-256.0,0.33,0.435,1.3,2.649,3.024,3.26,-256.0,4.1735920906066895,0.2548213601112366,-4.686848163604736,23.636735916137695
10183,2009-06-10,0.235,0.231,-256.0,0.33,0.435,1.3,2.649,3.024,3.26,-256.0,5.034126281738281,0.026855234056711197,-0.5643861293792725,75.80294036865234
10184,2009-06-10,0.235,0.231,-256.0,0.33,0.435,1.3,2.649,3.024,3.26,-256.0,3.8519506454467773,0.013951470144093037,4.264504432678223,135.28343200683594
10185,2009-06-11,0.21600000000000005,0.241,-256.0,0.33,0.51,1.5,2.919,3.261,3.463,-256.0,4.13726282119751,0.24778996407985687,-4.626091480255127,23.147096633911133
10186,2009-06-11,0.21600000000000005,0.241,-256.0,0.33,0.51,1.5,2.919,3.261,3.463,-256.0,4.999723434448242,0.09528335928916931,-0.1826639622449875,78.94987487792969
10187,2009-06-11,0.21600000000000005,0.241,-256.0,0.33,0.51,1.5,2.919,3.261,3.463,-256.0,4.0127787590026855,0.02652500756084919,3.9604597091674805,131.52252197265625
10188,2009-06-12,0.152,0.233,-256.0,0.34,0.449,1.454,2.7960000000000003,3.157,3.357,-256.0,4.1288862228393555,0.286619633436203,-4.690710544586182,22.890817642211914
10189,2009-06-12,0.152,0.233,-256.0,0.34,0.449,1.454,2.7960000000000003,3.157,3.357,-256.0,5.026761054992676,0.06698733568191528,-0.4504677951335907,75.31697082519531
10190,2009-06-12,0.152,0.233,-256.0,0.34,0.449,1.454,2.7960000000000003,3.157,3.357,-256.0,4.212467670440674,0.05192985385656357,3.4506757259368896,126.46119689941406
10191,2009-06-15,0.146,0.229,-256.0,0.339,0.415,1.408,2.727,3.102,3.302,-256.0,4.141598224639893,0.25626814365386963,-4.622604846954346,22.537572860717773
10192,2009-06-15,0.146,0.229,-256.0,0.339,0.415,1.408,2.727,3.102,3.302,-256.0,4.988929271697998,0.053181376308202744,-0.5021202564239502,72.56221008300781
10193,2009-06-15,0.146,0.229,-256.0,0.339,0.415,1.408,2.727,3.102,3.302,-256.0,4.097602367401123,0.04657239466905594,3.7657201290130615,129.3803253173828
10194,2009-06-16,0.289,0.231,-256.0,0.34,0.44,1.411,2.653,3.037,3.221,-256.0,4.13926362991333,0.2763116955757141,-4.6114420890808105,22.166017532348633
10195,2009-06-16,0.289,0.231,-256.0,0.34,0.44,1.411,2.653,3.037,3.221,-256.0,4.913933753967285,0.040725935250520706,0.00635403860360384,78.14147186279297
10196,2009-06-16,0.289,0.231,-256.0,0.34,0.44,1.411,2.653,3.037,3.221,-256.0,3.8733458518981934,0.04673626646399498,4.19792366027832,129.54002380371094
10197,2009-06-17,0.222,0.252,-256.0,0.35,0.46,1.426,2.667,3.0460000000000003,3.224,-256.0,4.10238790512085,0.2852984368801117,-4.608505725860596,22.134384155273438
10198,2009-06-17,0.222,0.252,-256.0,0.35,0.46,1.426,2.667,3.0460000000000003,3.224,-256.0,4.883650779724121,0.015228192321956158,-0.2968275547027588,73.15184020996094
10199,2009-06-17,0.222,0.252,-256.0,0.35,0.46,1.426,2.667,3.0460000000000003,3.224,-256.0,3.7192111015319824,0.03356093913316727,4.444819927215576,130.55625915527344
10200,2009-06-18,0.149,0.257,-256.0,0.339,0.456,1.444,2.69,3.069,3.242,-256.0,4.077172756195068,0.2434205710887909,-4.567569732666016,21.965518951416016
10201,2009-06-18,0.149,0.257,-256.0,0.339,0.456,1.444,2.69,3.069,3.242,-256.0,4.76661491394043,0.04826107993721962,0.30727681517601013,79.5263671875
10202,2009-06-18,0.149,0.257,-256.0,0.339,0.456,1.444,2.69,3.069,3.242,-256.0,3.6853630542755127,0.02997002564370632,4.551258563995361,130.02645874023438
10203,2009-06-19,0.213,0.253,-256.0,0.35,0.473,1.509,2.719,3.1060000000000003,3.268,-256.0,4.072671890258789,0.298809289932251,-4.49200439453125,21.984777450561523
10204,2009-06-19,0.213,0.253,-256.0,0.35,0.473,1.509,2.719,3.1060000000000003,3.268,-256.0,4.866165637969971,0.05965135619044304,-0.1029849499464035,73.83877563476562
10205,2009-06-19,0.213,0.253,-256.0,0.35,0.473,1.509,2.719,3.1060000000000003,3.268,-256.0,3.62558650970459,0.09002181887626648,4.581672191619873,129.01031494140625
10206,2009-06-22,0.329,0.241,-256.0,0.34,0.499,1.499,2.679,3.069,3.26,-256.0,4.053538799285889,0.2621927261352539,-4.439443588256836,22.221946716308594
10207,2009-06-22,0.329,0.241,-256.0,0.34,0.499,1.499,2.679,3.069,3.26,-256.0,4.771388053894043,0.06282441318035126,0.011526256799697876,75.3845443725586
10208,2009-06-22,0.329,0.241,-256.0,0.34,0.499,1.499,2.679,3.069,3.26,-256.0,3.949432134628296,0.03244082257151604,3.8356478214263916,124.43453216552734
10209,2009-06-23,0.227,0.231,-256.0,0.35,0.494,1.4780000000000002,2.644,3.0410000000000004,3.238,-256.0,4.0364670753479,0.26261669397354126,-4.346608638763428,22.31125259399414
10210,2009-06-23,0.227,0.231,-256.0,0.35,0.494,1.4780000000000002,2.644,3.0410000000000004,3.238,-256.0,4.7600016593933105,0.029931850731372833,0.07280982285737991,76.15116882324219
10211,2009-06-23,0.227,0.231,-256.0,0.35,0.494,1.4780000000000002,2.644,3.0410000000000004,3.238,-256.0,3.5948166847229004,0.05054645985364914,4.563237190246582,129.6640625
10212,2009-06-24,0.222,0.231,-256.0,0.35,0.508,1.477,2.615,3.009,3.202,-256.0,4.03513240814209,0.27770230174064636,-4.342837333679199,22.428638458251953
10213,2009-06-24,0.222,0.231,-256.0,0.35,0.508,1.477,2.615,3.009,3.202,-256.0,4.775890350341797,0.11715351045131683,0.024409368634223938,75.61459350585938
10214,2009-06-24,0.222,0.231,-256.0,0.35,0.508,1.477,2.615,3.009,3.202,-256.0,3.844982385635376,0.06186622381210327,4.054075717926025,127.27560424804688
10215,2009-06-25,0.21600000000000005,0.257,-256.0,0.4,0.498,1.446,2.592,3.0,3.187,-256.0,4.0573201179504395,0.2531885802745819,-4.2636542320251465,22.833478927612305
10216,2009-06-25,0.21600000000000005,0.257,-256.0,0.4,0.498,1.446,2.592,3.0,3.187,-256.0,4.777129650115967,0.05246840417385101,0.12992140650749207,76.86109161376953
10217,2009-06-25,0.21600000000000005,0.257,-256.0,0.4,0.498,1.446,2.592,3.0,3.187,-256.0,3.687220811843872,0.0726124569773674,4.26628303527832,127.66297149658203
10218,2009-06-26,0.213,0.229,-256.0,0.35,0.63,1.433,2.58,2.995,3.187,-256.0,4.073310852050781,0.24484646320343018,-4.258384704589844,23.2145938873291
10219,2009-06-26,0.213,0.229,-256.0,0.35,0.63,1.433,2.58,2.995,3.187,-256.0,4.797416687011719,0.09997507929801941,0.16223576664924622,78.19932556152344
10220,2009-06-26,0.213,0.229,-256.0,0.35,0.63,1.433,2.58,2.995,3.187,-256.0,3.8596882820129395,0.03512604534626007,3.998377561569214,127.03770446777344
10221,2009-06-29,0.231,0.221,-256.0,0.349,0.616,1.452,2.5860000000000003,3.004,3.202,-256.0,4.067749500274658,0.23663794994354248,-4.2838826179504395,23.417879104614258
10222,2009-06-29,0.231,0.221,-256.0,0.349,0.616,1.452,2.5860000000000003,3.004,3.202,-256.0,4.836700439453125,0.0742456465959549,-0.3506850302219391,72.78691101074219
10223,2009-06-29,0.231,0.221,-256.0,0.349,0.616,1.452,2.5860000000000003,3.004,3.202,-256.0,3.8006410598754883,0.0705268532037735,4.100527763366699,129.05990600585938
10224,2009-06-30,0.214,0.231,-256.0,0.36,0.602,1.4509999999999998,2.592,3.018,3.209,-256.0,4.10240364074707,0.2493569254875183,-4.22551965713501,23.904964447021484
10225,2009-06-30,0.214,0.231,-256.0,0.36,0.602,1.4509999999999998,2.592,3.018,3.209,-256.0,4.873267650604248,0.06280051916837692,-0.03825770318508148,78.96501159667969
10226,2009-06-30,0.214,0.231,-256.0,0.36,0.602,1.4509999999999998,2.592,3.018,3.209,-256.0,4.00105619430542,0.06920485198497772,3.786451816558838,128.856689453125
10227,2009-07-01,0.196,0.252,-256.0,0.35,0.608,1.45,2.632,3.067,3.2430000000000003,-256.0,4.109436511993408,0.2602429687976837,-4.236443996429443,24.575706481933594
10228,2009-07-01,0.196,0.252,-256.0,0.35,0.608,1.45,2.632,3.067,3.2430000000000003,-256.0,4.8904547691345215,0.04506881907582283,-0.1153726726770401,79.48262023925781
10229,2009-07-01,0.196,0.252,-256.0,0.35,0.608,1.45,2.632,3.067,3.2430000000000003,-256.0,3.8723199367523193,0.041519105434417725,3.9933595657348633,132.0173797607422
10230,2009-07-02,0.21600000000000005,0.249,-256.0,0.35,0.551,1.386,2.634,3.076,3.274,-256.0,4.1133222579956055,0.2418319284915924,-4.254482746124268,24.957937240600586
10231,2009-07-02,0.21600000000000005,0.249,-256.0,0.35,0.551,1.386,2.634,3.076,3.274,-256.0,4.982409954071045,0.08532445877790451,-0.4253542721271515,77.78988647460938
10232,2009-07-02,0.21600000000000005,0.249,-256.0,0.35,0.551,1.386,2.634,3.076,3.274,-256.0,3.921355724334717,0.10341290384531021,4.093995571136475,135.03623962402344
10233,2009-07-03,0.198,0.221,-256.0,0.35200000000000004,0.5579999999999999,1.367,2.632,3.1060000000000003,3.326,-256.0,4.127688884735107,0.2928753197193146,-4.295766353607178,24.94509506225586
10234,2009-07-03,0.198,0.221,-256.0,0.35200000000000004,0.5579999999999999,1.367,2.632,3.1060000000000003,3.326,-256.0,5.067765235900879,0.1451743245124817,-0.7450968027114868,76.00494384765625
10235,2009-07-03,0.198,0.221,-256.0,0.35200000000000004,0.5579999999999999,1.367,2.632,3.1060000000000003,3.326,-256.0,4.200429439544678,0.07708093523979187,3.5481700897216797,133.233154296875
10236,2009-07-06,0.243,0.229,-256.0,0.35,0.5489999999999999,1.348,2.63,3.119,3.345,-256.0,4.164666175842285,0.29092079401016235,-4.37455940246582,25.359355926513672
10237,2009-07-06,0.243,0.229,-256.0,0.35,0.5489999999999999,1.348,2.63,3.119,3.345,-256.0,5.1268696784973145,0.11216577887535095,-0.8548908829689026,75.9659652709961
10238,2009-07-06,0.243,0.229,-256.0,0.35,0.5489999999999999,1.348,2.63,3.119,3.345,-256.0,4.5747761726379395,0.08087554574012756,2.8221235275268555,131.83279418945312
10239,2009-07-07,0.201,0.239,-256.0,0.36,0.511,1.266,2.546,3.0410000000000004,3.275,-256.0,4.180215835571289,0.3330698609352112,-4.400054454803467,25.80223274230957
10240,2009-07-07,0.201,0.239,-256.0,0.36,0.511,1.266,2.546,3.0410000000000004,3.275,-256.0,5.191775321960449,0.04091309383511543,-1.4374299049377441,69.6988754272461
10241,2009-07-07,0.201,0.239,-256.0,0.36,0.511,1.266,2.546,3.0410000000000004,3.275,-256.0,4.248270034790039,0.02510588802397251,3.5690250396728516,136.56240844726562
10242,2009-07-08,0.209,0.239,-256.0,0.349,0.517,1.25,2.52,3.02,3.261,-256.0,4.211377143859863,0.35017460584640503,-4.545300006866455,25.60460662841797
10243,2009-07-08,0.209,0.239,-256.0,0.349,0.517,1.25,2.52,3.02,3.261,-256.0,5.21058988571167,0.07621920108795166,-1.0768873691558838,74.51425170898438
10244,2009-07-08,0.209,0.239,-256.0,0.349,0.517,1.25,2.52,3.02,3.261,-256.0,4.464622974395752,0.13201645016670227,3.2758615016937256,135.27880859375
10245,2009-07-09,0.21600000000000005,0.229,-256.0,0.35,0.508,1.237,2.483,2.977,3.233,-256.0,4.186257362365723,0.3250749707221985,-4.623713493347168,25.291566848754883
10246,2009-07-09,0.21600000000000005,0.229,-256.0,0.35,0.508,1.237,2.483,2.977,3.233,-256.0,5.169965744018555,0.09280172735452652,-1.0190494060516357,75.29642486572266
10247,2009-07-09,0.21600000000000005,0.229,-256.0,0.35,0.508,1.237,2.483,2.977,3.233,-256.0,4.520625591278076,0.0735364481806755,2.9645447731018066,132.7744140625
10248,2009-07-10,0.508,-256.0,-256.0,0.349,0.495,1.202,2.431,2.904,3.179,-256.0,4.204389572143555,0.3339568078517914,-4.6624836921691895,25.57958984375
10249,2009-07-10,0.508,-256.0,-256.0,0.349,0.495,1.202,2.431,2.904,3.179,-256.0,5.193929672241211,0.08264143019914627,-1.2791743278503418,72.87032318115234
10250,2009-07-10,0.508,-256.0,-256.0,0.349,0.495,1.202,2.431,2.904,3.179,-256.0,4.398141860961914,0.061509907245635986,3.3068594932556152,136.74923706054688
10251,2009-07-13,0.5479999999999999,-256.0,-256.0,0.35,0.486,1.152,2.427,2.901,3.1860000000000004,-256.0,4.196976184844971,0.34640875458717346,-4.713789939880371,25.499164581298828
10252,2009-07-13,0.5479999999999999,-256.0,-256.0,0.35,0.486,1.152,2.427,2.901,3.1860000000000004,-256.0,5.183710098266602,0.07660157233476639,-1.1738905906677246,74.33024597167969
10253,2009-07-13,0.5479999999999999,-256.0,-256.0,0.35,0.486,1.152,2.427,2.901,3.1860000000000004,-256.0,4.649139404296875,0.055965784937143326,2.720278024673462,132.2276153564453
10254,2009-07-14,0.491,-256.0,-256.0,0.35,0.512,1.207,2.501,2.9730000000000003,3.264,-256.0,4.173841953277588,0.3655396103858948,-4.769678115844727,25.210988998413086
