,Date,Y01,Y02,Y03,Y05,Y07,Y10,Y15,Y20,Y30,Alpha0,Alpha1,Alpha2,Thau
13342,2019-09-27,2.65,2.764,2.84,2.963,3.18,3.158,3.465,3.5,3.797,4.146451950073242,2.592667818069458,-0.563813328742981,68.70869445800781
13343,2019-09-27,2.65,2.764,2.84,2.963,3.18,3.158,3.465,3.5,3.797,3.9726860523223877,2.5719046592712402,0.928954005241394,143.69627380371094
13344,2019-09-29,-256.0,2.776,-256.0,-256.0,3.2,3.1630000000000003,-256.0,-256.0,-256.0,3.8445851802825928,2.7792186737060547,-1.66926109790802,25.188617706298828
13345,2019-09-29,-256.0,2.776,-256.0,-256.0,3.2,3.1630000000000003,-256.0,-256.0,-256.0,4.186678886413574,2.603760004043579,-0.49045082926750183,76.59568786621094
13346,2019-09-29,-256.0,2.776,-256.0,-256.0,3.2,3.1630000000000003,-256.0,-256.0,-256.0,3.9073917865753174,2.5766420364379883,1.0463236570358276,144.79461669921875
13347,2019-09-30,2.67,2.767,2.845,2.97,3.185,3.155,3.462,3.482,3.815,3.8473143577575684,2.7928876876831055,-1.6938501596450806,24.391551971435547
13348,2019-09-30,2.67,2.767,2.845,2.97,3.185,3.155,3.462,3.482,3.815,4.168092727661133,2.6056416034698486,-0.531208872795105,72.80057525634766
13349,2019-09-30,2.67,2.767,2.845,2.97,3.185,3.155,3.462,3.482,3.815,4.077570915222168,2.5800347328186035,0.7055031657218933,140.2104949951172
13350,2019-10-08,2.66,2.795,2.89,2.975,3.19,3.139,3.505,3.53,3.805,3.8824944496154785,2.7444095611572266,-1.5227036476135254,27.226865768432617
13351,2019-10-08,2.66,2.795,2.89,2.975,3.19,3.139,3.505,3.53,3.805,4.168909072875977,2.601599931716919,-0.5097262263298035,73.82708740234375
13352,2019-10-08,2.66,2.795,2.89,2.975,3.19,3.139,3.505,3.53,3.805,3.9494166374206543,2.572939157485962,1.0133899450302124,145.93077087402344
13353,2019-10-09,2.657,2.7710000000000004,2.873,2.959,3.17,3.119,3.465,3.486,3.786,3.8737757205963135,2.76796293258667,-1.589888095855713,26.149126052856445
13354,2019-10-09,2.657,2.7710000000000004,2.873,2.959,3.17,3.119,3.465,3.486,3.786,4.169236183166504,2.6094493865966797,-0.5353271961212158,71.71583557128906
13355,2019-10-09,2.657,2.7710000000000004,2.873,2.959,3.17,3.119,3.465,3.486,3.786,4.111897945404053,2.59002947807312,0.6079813241958618,135.37046813964844
13356,2019-10-10,2.6630000000000003,2.755,2.878,2.975,3.18,3.141,3.451,3.491,3.794,3.887164831161499,2.7719085216522217,-1.5795081853866577,26.157304763793945
13357,2019-10-10,2.6630000000000003,2.755,2.878,2.975,3.18,3.141,3.451,3.491,3.794,4.190308570861816,2.6045188903808594,-0.43177330493927,78.76472473144531
13358,2019-10-10,2.6630000000000003,2.755,2.878,2.975,3.18,3.141,3.451,3.491,3.794,4.186366081237793,2.595754384994507,0.46885034441947937,133.71829223632812
13359,2019-10-11,2.648,2.753,2.863,2.987,3.198,3.1630000000000003,3.4610000000000003,3.505,3.804,3.895347833633423,2.7484958171844482,-1.546178936958313,27.17439842224121
13360,2019-10-11,2.648,2.753,2.863,2.987,3.198,3.1630000000000003,3.4610000000000003,3.505,3.804,4.201850891113281,2.609781503677368,-0.5120598673820496,73.41918182373047
13361,2019-10-11,2.648,2.753,2.863,2.987,3.198,3.1630000000000003,3.4610000000000003,3.505,3.804,4.173392295837402,2.597055673599243,0.5435768961906433,136.86378479003906
13362,2019-10-12,-256.0,2.7510000000000003,-256.0,2.983,3.205,3.173,3.47,-256.0,3.8,3.9018337726593018,2.756849765777588,-1.5744444131851196,26.636537551879883
13363,2019-10-12,-256.0,2.7510000000000003,-256.0,2.983,3.205,3.173,3.47,-256.0,3.8,4.20584774017334,2.6026222705841064,-0.4626355767250061,76.50827026367188
13364,2019-10-12,-256.0,2.7510000000000003,-256.0,2.983,3.205,3.173,3.47,-256.0,3.8,4.03578519821167,2.5886154174804688,0.8746822476387024,142.4217529296875
13365,2019-10-14,2.653,2.755,2.877,3.003,3.2110000000000003,3.194,3.49,3.552,3.84,3.898507595062256,2.7800846099853516,-1.6512870788574219,25.599836349487305
13366,2019-10-14,2.653,2.755,2.877,3.003,3.2110000000000003,3.194,3.49,3.552,3.84,4.214250087738037,2.6063477993011475,-0.42565983533859253,78.3219985961914
13367,2019-10-14,2.653,2.755,2.877,3.003,3.2110000000000003,3.194,3.49,3.552,3.84,4.164300918579102,2.593919277191162,0.5672396421432495,135.88038635253906
13368,2019-10-15,2.673,2.767,2.8960000000000004,3.002,3.213,3.181,-256.0,3.55,3.852,3.9212634563446045,2.760084867477417,-1.6117079257965088,26.379304885864258
13369,2019-10-15,2.673,2.767,2.8960000000000004,3.002,3.213,3.181,-256.0,3.55,3.852,4.234038829803467,2.610806703567505,-0.4076211452484131,78.97923278808594
13370,2019-10-15,2.673,2.767,2.8960000000000004,3.002,3.213,3.181,-256.0,3.55,3.852,4.141565322875977,2.598829984664917,0.7015084624290466,139.4699249267578
13371,2019-10-16,2.6910000000000003,2.769,2.888,3.01,3.218,3.189,3.53,3.565,3.85,3.9170141220092773,2.7744414806365967,-1.6833431720733643,25.441726684570312
13372,2019-10-16,2.6910000000000003,2.769,2.888,3.01,3.218,3.189,3.53,3.565,3.85,4.2289958000183105,2.6078293323516846,-0.37840038537979126,78.61717224121094
13373,2019-10-16,2.6910000000000003,2.769,2.888,3.01,3.218,3.189,3.53,3.565,3.85,4.1716532707214355,2.60636830329895,0.6541320085525513,138.12109375
13374,2019-10-17,2.679,2.785,2.8960000000000004,3.009,3.209,3.189,-256.0,3.559,3.863,3.929258108139038,2.7897815704345703,-1.6706924438476562,25.633691787719727
13375,2019-10-17,2.679,2.785,2.8960000000000004,3.009,3.209,3.189,-256.0,3.559,3.863,4.2273736000061035,2.615851640701294,-0.5237962603569031,71.22344207763672
13376,2019-10-17,2.679,2.785,2.8960000000000004,3.009,3.209,3.189,-256.0,3.559,3.863,4.176671504974365,2.60660719871521,0.6948475241661072,139.24942016601562
13377,2019-10-18,2.68,2.79,2.88,3.01,3.217,3.193,3.53,3.56,3.858,3.9466819763183594,2.7810862064361572,-1.6455501317977905,26.19275665283203
13378,2019-10-18,2.68,2.79,2.88,3.01,3.217,3.193,3.53,3.56,3.858,4.241762638092041,2.6143798828125,-0.48357975482940674,73.27522277832031
13379,2019-10-18,2.68,2.79,2.88,3.01,3.217,3.193,3.53,3.56,3.858,4.137474536895752,2.602534770965576,0.7839584946632385,139.0282440185547
13380,2019-10-21,2.6830000000000003,2.78,2.897,3.023,3.23,3.215,3.555,3.575,3.878,3.9589474201202393,2.7978222370147705,-1.6995062828063965,25.446796417236328
13381,2019-10-21,2.6830000000000003,2.78,2.897,3.023,3.23,3.215,3.555,3.575,3.878,4.273185729980469,2.6163675785064697,-0.30284392833709717,82.39591217041016
13382,2019-10-21,2.6830000000000003,2.78,2.897,3.023,3.23,3.215,3.555,3.575,3.878,4.041677951812744,2.593337059020996,1.0229483842849731,139.99713134765625
13383,2019-10-22,2.697,2.795,2.91,3.031,3.25,3.233,3.57,3.605,3.895,3.9780614376068115,2.7613954544067383,-1.5824075937271118,26.869726181030273
13384,2019-10-22,2.697,2.795,2.91,3.031,3.25,3.233,3.57,3.605,3.895,4.2459306716918945,2.617150068283081,-0.47127988934516907,70.69013214111328
13385,2019-10-22,2.697,2.795,2.91,3.031,3.25,3.233,3.57,3.605,3.895,4.0524373054504395,2.5944485664367676,1.0497623682022095,140.97525024414062
13386,2019-10-23,2.705,2.802,2.9130000000000003,3.037,3.2430000000000003,3.234,3.59,3.62,3.9,3.992187023162842,2.7627387046813965,-1.5560591220855713,27.713542938232422
13387,2019-10-23,2.705,2.802,2.9130000000000003,3.037,3.2430000000000003,3.234,3.59,3.62,3.9,4.262376308441162,2.6261022090911865,-0.5034189224243164,70.10554504394531
13388,2019-10-23,2.705,2.802,2.9130000000000003,3.037,3.2430000000000003,3.234,3.59,3.62,3.9,3.9800736904144287,2.5927090644836426,1.1814154386520386,139.93524169921875
