Date,M01,M03,M06,Y01,Y02,Y05,Y10,Y15,Y20,Y30
2003-08-08,-256.0,0.74,-256.0,0.75,1.3940000000000001,2.293,3.325,3.448,-256.0,-256.0
2003-08-11,-256.0,-256.0,-256.0,-256.0,1.476,2.386,3.446,3.557,-256.0,-256.0
2003-08-12,0.7,-256.0,-256.0,-256.0,1.4409999999999998,2.359,3.427,3.5380000000000003,-256.0,-256.0
2003-08-13,-256.0,0.74,-256.0,-256.0,1.483,2.441,3.556,3.677,-256.0,-256.0
2003-08-14,-256.0,-256.0,-256.0,-256.0,1.464,2.503,3.634,3.7230000000000003,-256.0,-256.0
2003-08-15,-256.0,-256.0,-256.0,-256.0,1.444,2.497,3.6239999999999997,3.6910000000000003,-256.0,-256.0
2003-08-18,0.75,0.65,-256.0,0.85,1.013,2.51,3.634,3.73,-256.0,-256.0
2003-08-19,-256.0,0.78,-256.0,-256.0,1.485,2.6460000000000004,3.747,3.858,-256.0,-256.0
2003-08-20,-256.0,0.68,-256.0,-256.0,1.413,2.5639999999999996,3.642,3.76,-256.0,-256.0
2003-08-21,-256.0,0.7,-256.0,-256.0,1.4,2.5380000000000003,3.6039999999999996,3.7769999999999997,-256.0,-256.0
2003-08-22,-256.0,-256.0,-256.0,-256.0,1.399,2.519,3.5589999999999997,3.765,-256.0,-256.0
2003-08-25,-256.0,0.75,-256.0,-256.0,1.409,2.533,3.5869999999999997,3.7910000000000004,-256.0,-256.0
2003-08-26,-256.0,-256.0,-256.0,-256.0,1.4280000000000002,2.5789999999999997,3.6310000000000002,3.873,-256.0,-256.0
2003-08-27,-256.0,0.75,-256.0,0.82,1.42,2.574,3.638,-256.0,-256.0,-256.0
2003-08-28,-256.0,-256.0,-256.0,-256.0,1.43,2.6210000000000004,3.7569999999999997,-256.0,-256.0,-256.0
2003-08-29,-256.0,-256.0,-256.0,-256.0,1.396,2.573,3.725,4.093999999999999,-256.0,-256.0
2003-09-01,0.8,0.75,-256.0,0.9,1.402,2.595,3.8,4.13,-256.0,-256.0
2003-09-02,-256.0,0.75,-256.0,-256.0,1.4169999999999998,2.639,3.877,4.19,-256.0,-256.0
2003-09-03,-256.0,-256.0,-256.0,-256.0,1.45,2.668,3.892,4.217,-256.0,-256.0
2003-09-04,-256.0,0.75,-256.0,-256.0,1.359,2.549,3.753,4.14,-256.0,-256.0
2003-09-05,0.7,0.75,-256.0,0.82,1.273,2.403,3.635,4.072,-256.0,-256.0
2003-09-08,-256.0,0.75,-256.0,0.75,1.227,2.282,3.56,4.013,-256.0,-256.0
2003-09-09,0.67,0.67,-256.0,0.78,1.149,2.231,3.525,4.0089999999999995,-256.0,-256.0
2003-09-10,0.65,0.68,-256.0,0.75,1.159,2.2430000000000003,3.591,4.063,-256.0,-256.0
2003-09-11,0.61,0.65,-256.0,0.71,1.206,2.338,3.702,4.149,-256.0,-256.0
2003-09-12,-256.0,0.65,-256.0,-256.0,1.204,2.309,3.69,4.144,-256.0,-256.0
2003-09-15,-256.0,0.65,-256.0,-256.0,1.153,2.25,3.658,4.055,-256.0,-256.0
2003-09-16,0.65,0.65,-256.0,0.71,1.163,2.253,3.678,4.081,-256.0,-256.0
2003-09-17,-256.0,-256.0,-256.0,-256.0,1.143,2.199,3.639,4.022,-256.0,-256.0
2003-09-18,0.65,0.65,-256.0,0.75,1.141,2.14,3.574,3.968,-256.0,-256.0
2003-09-19,-256.0,-256.0,-256.0,-256.0,1.129,2.146,3.588,3.9819999999999998,-256.0,-256.0
2003-09-22,0.65,0.7,-256.0,0.8,1.148,2.16,3.614,-256.0,-256.0,-256.0
2003-09-23,-256.0,-256.0,-256.0,-256.0,1.1420000000000001,2.13,3.536,-256.0,-256.0,-256.0
2003-09-24,-256.0,0.7,-256.0,0.78,1.117,2.135,3.53,-256.0,-256.0,-256.0
2003-09-25,-256.0,0.7,-256.0,-256.0,1.127,2.112,3.563,-256.0,-256.0,-256.0
2003-09-26,-256.0,-256.0,-256.0,0.76,1.124,2.504,3.505,-256.0,-256.0,-256.0
2003-09-29,-256.0,-256.0,-256.0,-256.0,1.115,2.491,3.4989999999999997,3.955,-256.0,-256.0
2003-09-30,-256.0,-256.0,-256.0,0.78,1.149,2.5,3.5389999999999997,3.9819999999999998,-256.0,-256.0
2003-10-01,-256.0,-256.0,-256.0,0.76,1.088,2.424,3.4610000000000003,3.928,-256.0,-256.0
2003-10-02,-256.0,-256.0,-256.0,-256.0,1.093,2.456,3.513,3.9610000000000003,-256.0,-256.0
2003-10-03,-256.0,-256.0,-256.0,-256.0,1.1159999999999999,2.502,3.5860000000000003,4.018,-256.0,-256.0
2003-10-06,-256.0,-256.0,-256.0,-256.0,1.173,2.6460000000000004,3.7310000000000003,4.163,-256.0,-256.0
2003-10-07,-256.0,0.76,-256.0,-256.0,1.212,2.679,3.778,4.154,-256.0,-256.0
2003-10-08,-256.0,0.76,-256.0,-256.0,1.203,2.733,3.819,4.223,-256.0,-256.0
2003-10-09,-256.0,0.76,-256.0,-256.0,1.248,2.7560000000000002,3.846,4.251,-256.0,-256.0
2003-10-10,-256.0,-256.0,-256.0,-256.0,1.235,2.773,3.8739999999999997,4.265,-256.0,-256.0
2003-10-13,-256.0,-256.0,-256.0,-256.0,1.2309999999999999,2.7680000000000002,3.864,4.269,-256.0,-256.0
2003-10-14,-256.0,-256.0,-256.0,-256.0,1.2570000000000001,2.847,3.9360000000000004,4.341,-256.0,-256.0
2003-10-15,-256.0,-256.0,-256.0,0.78,1.248,2.8360000000000003,3.923,4.33,-256.0,-256.0
2003-10-16,-256.0,-256.0,-256.0,-256.0,1.248,2.839,3.889,4.311,-256.0,-256.0
2003-10-17,-256.0,-256.0,-256.0,-256.0,1.305,2.8930000000000002,3.89,4.3069999999999995,-256.0,-256.0
2003-10-20,-256.0,-256.0,-256.0,-256.0,1.4,3.1430000000000002,4.0889999999999995,4.56,-256.0,-256.0
2003-10-21,-256.0,-256.0,-256.0,-256.0,1.406,3.0860000000000003,3.989,4.473,-256.0,-256.0
2003-10-22,-256.0,-256.0,-256.0,0.73,1.329,3.014,3.892,4.368,-256.0,-256.0
2003-10-23,-256.0,-256.0,-256.0,-256.0,1.2790000000000001,2.972,3.8310000000000004,4.302,-256.0,-256.0
2003-10-27,-256.0,-256.0,-256.0,-256.0,1.248,2.957,3.846,4.321000000000001,-256.0,-256.0
2003-10-28,-256.0,-256.0,-256.0,-256.0,1.268,3.179,4.092,4.521,-256.0,-256.0
2003-10-29,-256.0,-256.0,-256.0,-256.0,1.2770000000000001,3.2289999999999996,4.072,4.526,-256.0,-256.0
2003-10-30,-256.0,-256.0,-256.0,-256.0,1.235,3.111,3.9330000000000003,4.407,-256.0,-256.0
2003-10-31,-256.0,-256.0,-256.0,0.82,1.2429999999999999,3.105,3.947,4.445,-256.0,-256.0
2003-11-03,-256.0,-256.0,-256.0,-256.0,1.294,3.135,4.019,4.493,-256.0,-256.0
2003-11-04,0.7,0.77,-256.0,-256.0,1.355,3.2460000000000004,4.13,4.585,-256.0,-256.0
2003-11-05,0.68,-256.0,-256.0,-256.0,1.3459999999999999,3.205,4.075,4.541,-256.0,-256.0
2003-11-06,-256.0,0.77,-256.0,0.78,1.3319999999999999,3.1839999999999997,4.035,4.5169999999999995,-256.0,-256.0
2003-11-07,-256.0,-256.0,-256.0,-256.0,1.33,3.2030000000000003,4.077,4.561,-256.0,-256.0
2003-11-10,-256.0,-256.0,-256.0,-256.0,1.28,3.145,4.043,4.547,-256.0,-256.0
2003-11-11,0.6,-256.0,-256.0,0.7,1.25,3.1239999999999997,4.037,4.547,-256.0,-256.0
2003-11-12,0.61,0.63,-256.0,-256.0,1.261,3.125,4.058,4.556,-256.0,-256.0
2003-11-13,-256.0,0.61,-256.0,0.8,1.2570000000000001,3.125,4.065,4.571000000000001,-256.0,-256.0
2003-11-14,-256.0,0.61,-256.0,0.69,1.188,2.985,3.964,4.496,-256.0,-256.0
2003-11-17,-256.0,0.58,-256.0,-256.0,1.1420000000000001,2.883,3.835,4.417,-256.0,-256.0
2003-11-18,0.54,-256.0,-256.0,0.68,1.153,2.923,3.889,4.47,-256.0,-256.0
2003-11-19,0.51,-256.0,-256.0,0.72,1.1079999999999999,2.841,3.815,4.408,-256.0,-256.0
2003-11-20,0.55,-256.0,-256.0,0.68,1.1340000000000001,2.8810000000000002,3.8289999999999997,4.417,-256.0,-256.0
2003-11-21,-256.0,-256.0,-256.0,-256.0,1.121,2.838,3.7960000000000003,4.394,-256.0,-256.0
2003-11-24,-256.0,-256.0,-256.0,0.71,1.122,2.8510000000000004,3.824,4.418,-256.0,-256.0
2003-11-26,0.53,-256.0,-256.0,0.73,1.193,2.948,3.9130000000000003,4.48,-256.0,-256.0
2003-11-27,0.55,0.63,-256.0,0.91,1.2590000000000001,3.0589999999999997,4.01,4.548,-256.0,-256.0
2003-11-28,-256.0,-256.0,-256.0,-256.0,1.272,3.109,4.032,4.543,-256.0,-256.0
2003-12-01,-256.0,0.63,-256.0,-256.0,1.33,3.16,4.077,4.582,-256.0,-256.0
2003-12-02,-256.0,-256.0,-256.0,0.88,1.258,3.0869999999999997,3.998,4.529,-256.0,-256.0
2003-12-03,-256.0,0.67,-256.0,-256.0,1.264,3.1069999999999998,3.992,4.495,-256.0,-256.0
2003-12-04,-256.0,-256.0,-256.0,-256.0,1.228,3.076,3.971,4.495,-256.0,-256.0
2003-12-05,0.56,0.66,-256.0,0.86,1.183,3.022,3.925,4.452,-256.0,-256.0
2003-12-08,-256.0,0.65,-256.0,0.84,1.1,2.891,3.8280000000000003,-256.0,-256.0,-256.0
2003-12-09,-256.0,-256.0,-256.0,-256.0,1.127,2.9019999999999997,3.844,4.356,-256.0,-256.0
2003-12-10,-256.0,-256.0,-256.0,-256.0,1.159,2.944,3.923,4.414,-256.0,-256.0
2003-12-11,-256.0,-256.0,-256.0,-256.0,1.1540000000000001,2.958,3.9330000000000003,4.414,-256.0,-256.0
2003-12-12,-256.0,0.65,-256.0,-256.0,1.088,2.8739999999999997,3.887,4.3469999999999995,-256.0,-256.0
2003-12-15,-256.0,-256.0,-256.0,-256.0,1.072,2.904,3.908,4.371,-256.0,-256.0
2003-12-16,-256.0,-256.0,-256.0,-256.0,1.078,2.852,3.887,4.342,-256.0,-256.0
2003-12-17,-256.0,-256.0,-256.0,-256.0,1.041,2.784,3.775,4.218,-256.0,-256.0
2003-12-18,-256.0,0.65,-256.0,0.81,1.031,2.755,3.7319999999999998,4.141,-256.0,-256.0
2003-12-19,-256.0,-256.0,-256.0,-256.0,1.022,2.716,3.699,4.053999999999999,-256.0,-256.0
2003-12-22,-256.0,-256.0,-256.0,-256.0,1.0170000000000001,2.705,3.6660000000000004,4.031000000000001,-256.0,-256.0
2003-12-23,-256.0,-256.0,-256.0,0.8,1.045,2.7039999999999997,3.694,4.018,-256.0,-256.0
2003-12-24,-256.0,-256.0,-256.0,-256.0,1.0190000000000001,2.7230000000000003,3.728,4.045,-256.0,-256.0
2003-12-26,-256.0,-256.0,-256.0,0.84,1.0590000000000002,2.715,3.722,4.031000000000001,-256.0,-256.0
2003-12-29,-256.0,-256.0,-256.0,-256.0,0.9890000000000001,2.71,3.719,4.027,-256.0,-256.0
2003-12-30,-256.0,-256.0,-256.0,0.83,0.995,2.75,3.753,4.053999999999999,-256.0,-256.0
2003-12-31,0.55,-256.0,-256.0,0.83,0.985,2.759,3.759,4.063,-256.0,-256.0
2004-01-02,0.6,0.71,-256.0,0.85,1.069,2.839,3.841,4.146,-256.0,-256.0
2004-01-05,-256.0,0.7090000000000001,-256.0,0.82,1.1079999999999999,2.859,3.855,4.16,-256.0,-256.0
2004-01-06,-256.0,-256.0,-256.0,0.8,1.064,2.779,3.6919999999999997,4.063,-256.0,-256.0
2004-01-07,-256.0,-256.0,-256.0,-256.0,1.054,2.81,3.6919999999999997,4.1,-256.0,-256.0
2004-01-08,-256.0,0.7090000000000001,-256.0,-256.0,1.032,2.733,3.659,4.086,-256.0,-256.0
2004-01-09,-256.0,0.7,-256.0,0.79,1.023,2.737,3.647,4.073,-256.0,-256.0
2004-01-12,-256.0,0.73,-256.0,0.75,0.9740000000000001,2.545,3.427,3.873,-256.0,-256.0
2004-01-13,-256.0,0.68,-256.0,-256.0,0.985,2.565,3.428,3.887,-256.0,-256.0
2004-01-14,-256.0,0.67,-256.0,-256.0,0.9470000000000001,2.451,3.29,3.7889999999999997,-256.0,-256.0
2004-01-15,-256.0,-256.0,-256.0,-256.0,0.953,2.43,3.304,3.784,-256.0,-256.0
2004-01-16,-256.0,0.69,-256.0,-256.0,0.971,2.488,3.37,3.824,-256.0,-256.0
2004-01-19,-256.0,0.7,-256.0,-256.0,1.028,2.59,3.4760000000000004,3.905,-256.0,-256.0
2004-01-20,-256.0,0.7,-256.0,-256.0,0.986,2.517,3.44,3.873,-256.0,-256.0
2004-01-21,-256.0,0.71,-256.0,0.76,0.935,2.451,3.392,3.8289999999999997,-256.0,-256.0
2004-01-26,-256.0,0.7090000000000001,-256.0,0.78,0.9840000000000001,2.475,3.448,3.864,-256.0,-256.0
2004-01-27,-256.0,0.75,-256.0,-256.0,0.993,2.398,3.432,3.8110000000000004,-256.0,-256.0
2004-01-28,-256.0,-256.0,-256.0,-256.0,1.071,2.285,3.34,3.722,-256.0,-256.0
2004-01-29,-256.0,0.77,-256.0,0.84,1.137,2.335,3.406,3.78,-256.0,-256.0
2004-01-30,-256.0,0.78,-256.0,-256.0,1.204,2.3480000000000003,3.387,3.766,-256.0,-256.0
2004-02-03,-256.0,-256.0,-256.0,0.75,1.127,2.248,3.283,3.665,-256.0,-256.0
2004-02-04,-256.0,-256.0,-256.0,-256.0,1.087,2.134,3.1660000000000004,3.557,-256.0,-256.0
2004-02-05,-256.0,-256.0,-256.0,-256.0,1.112,2.185,3.2569999999999997,3.6519999999999997,-256.0,-256.0
2004-02-06,-256.0,0.77,-256.0,0.77,1.1540000000000001,2.2119999999999997,3.304,3.7039999999999997,-256.0,-256.0
2004-02-09,-256.0,0.74,-256.0,-256.0,1.128,2.13,3.2319999999999998,-256.0,-256.0,-256.0
2004-02-10,0.75,0.7,-256.0,0.8,1.103,2.133,3.258,3.648,-256.0,-256.0
2004-02-11,-256.0,0.75,-256.0,-256.0,1.113,2.189,3.3110000000000004,3.687,-256.0,-256.0
2004-02-12,-256.0,0.74,-256.0,-256.0,1.103,2.094,3.22,3.613,-256.0,-256.0
2004-02-13,-256.0,0.73,-256.0,-256.0,1.067,2.066,3.188,3.582,-256.0,-256.0
2004-02-16,0.65,0.67,-256.0,0.75,1.052,2.063,3.1839999999999997,3.582,-256.0,-256.0
2004-02-17,-256.0,0.65,-256.0,-256.0,1.062,2.121,3.24,3.647,-256.0,-256.0
2004-02-18,-256.0,0.67,-256.0,-256.0,1.041,2.089,3.241,3.656,-256.0,-256.0
2004-02-19,-256.0,0.67,-256.0,-256.0,1.062,2.119,3.293,3.715,-256.0,-256.0
2004-02-20,-256.0,-256.0,-256.0,-256.0,1.052,2.115,3.2939999999999996,3.719,-256.0,-256.0
2004-02-23,-256.0,0.69,-256.0,-256.0,1.073,2.186,3.3539999999999996,3.781,-256.0,-256.0
2004-02-24,-256.0,0.67,-256.0,-256.0,1.052,2.184,3.3480000000000003,3.784,-256.0,-256.0
2004-02-25,-256.0,0.66,-256.0,-256.0,1.052,2.173,3.321,3.77,-256.0,-256.0
2004-02-26,-256.0,0.67,-256.0,0.76,1.068,2.213,3.342,3.792,-256.0,-256.0
2004-02-27,-256.0,0.67,-256.0,0.75,1.089,2.241,3.3560000000000003,3.813,-256.0,-256.0
2004-03-01,-256.0,0.69,-256.0,0.75,1.053,2.178,3.264,3.73,-256.0,-256.0
2004-03-02,-256.0,0.67,-256.0,0.75,1.047,2.197,3.264,3.721,-256.0,-256.0
2004-03-03,-256.0,0.69,-256.0,-256.0,1.074,2.217,3.2969999999999997,3.73,-256.0,-256.0
2004-03-04,-256.0,0.67,-256.0,-256.0,1.064,2.195,3.264,3.699,-256.0,-256.0
2004-03-05,-256.0,0.67,-256.0,-256.0,1.053,2.202,3.278,3.708,-256.0,-256.0
2004-03-08,-256.0,0.67,-256.0,-256.0,0.9470000000000001,1.995,3.0439999999999996,3.508,-256.0,-256.0
2004-03-09,-256.0,0.68,-256.0,-256.0,0.9470000000000001,1.933,2.9739999999999998,3.4389999999999996,-256.0,-256.0
2004-03-10,-256.0,0.67,-256.0,-256.0,0.973,1.962,2.98,3.465,-256.0,-256.0
2004-03-11,-256.0,0.66,-256.0,-256.0,0.9790000000000001,1.9609999999999999,2.987,3.469,-256.0,-256.0
2004-03-12,-256.0,-256.0,-256.0,-256.0,0.93,1.882,2.8789999999999996,3.477,-256.0,-256.0
2004-03-15,-256.0,0.65,-256.0,-256.0,0.946,1.895,2.8789999999999996,3.375,-256.0,-256.0
2004-03-16,-256.0,0.66,-256.0,0.74,0.941,1.975,2.937,3.4010000000000002,-256.0,-256.0
2004-03-17,-256.0,0.64,-256.0,-256.0,0.946,1.923,2.873,3.3360000000000003,-256.0,-256.0
2004-03-18,-256.0,0.65,-256.0,-256.0,0.946,2.004,2.9139999999999997,3.361,-256.0,-256.0
2004-03-19,-256.0,-256.0,-256.0,-256.0,0.946,2.103,3.008,3.438,-256.0,-256.0
2004-03-22,-256.0,0.65,-256.0,-256.0,0.9620000000000001,2.112,3.028,-256.0,-256.0,-256.0
2004-03-23,-256.0,0.64,-256.0,0.88,0.924,2.101,3.0410000000000004,3.464,-256.0,-256.0
2004-03-24,-256.0,0.64,-256.0,-256.0,0.929,2.079,3.033,3.4560000000000004,-256.0,-256.0
2004-03-25,-256.0,0.63,-256.0,-256.0,0.934,2.088,3.028,3.451,-256.0,-256.0
2004-03-26,-256.0,0.64,-256.0,-256.0,0.934,2.116,3.0869999999999997,3.491,-256.0,-256.0
2004-03-29,-256.0,0.63,-256.0,-256.0,0.983,2.125,3.1460000000000004,3.545,-256.0,-256.0
2004-03-30,-256.0,0.67,-256.0,0.74,0.9670000000000001,2.109,3.055,3.4760000000000004,-256.0,-256.0
2004-03-31,-256.0,0.67,-256.0,-256.0,0.978,2.123,3.082,3.467,-256.0,-256.0
2004-04-01,-256.0,0.63,-256.0,-256.0,0.9670000000000001,2.1180000000000003,3.0839999999999996,3.463,-256.0,-256.0
2004-04-02,-256.0,0.67,-256.0,-256.0,0.983,2.135,3.128,3.5060000000000002,-256.0,-256.0
2004-04-05,-256.0,0.63,-256.0,0.7,1.055,2.285,3.306,3.658,-256.0,-256.0
2004-04-06,-256.0,0.62,-256.0,-256.0,1.028,2.252,3.24,3.6180000000000003,-256.0,-256.0
2004-04-07,-256.0,0.63,-256.0,0.75,1.028,2.249,3.26,3.627,-256.0,-256.0
2004-04-08,-256.0,0.65,-256.0,-256.0,1.0390000000000001,2.247,3.261,3.6310000000000002,-256.0,-256.0
2004-04-12,-256.0,0.63,-256.0,-256.0,1.095,2.362,3.392,3.755,-256.0,-256.0
2004-04-13,0.63,0.65,-256.0,0.72,1.101,2.3930000000000002,3.432,3.799,-256.0,-256.0
2004-04-14,-256.0,0.63,-256.0,0.71,1.084,2.371,3.409,3.822,-256.0,-256.0
2004-04-15,0.65,0.63,-256.0,0.72,1.0959999999999999,2.3169999999999997,3.3289999999999997,3.804,-256.0,-256.0
2004-04-16,-256.0,0.63,-256.0,-256.0,1.085,2.26,3.237,3.7769999999999997,-256.0,-256.0
2004-04-19,-256.0,0.63,-256.0,0.71,1.051,2.27,3.2439999999999998,3.764,-256.0,-256.0
2004-04-20,-256.0,-256.0,-256.0,-256.0,1.057,2.273,3.29,3.7680000000000002,-256.0,-256.0
2004-04-21,-256.0,-256.0,-256.0,0.72,1.08,2.332,3.37,3.8310000000000004,-256.0,-256.0
2004-04-22,-256.0,-256.0,-256.0,-256.0,1.057,2.2880000000000003,3.338,3.799,-256.0,-256.0
2004-04-23,-256.0,0.64,-256.0,0.72,1.04,2.248,3.267,3.721,-256.0,-256.0
2004-04-26,-256.0,0.63,-256.0,-256.0,1.057,2.305,3.332,3.772,-256.0,-256.0
2004-04-27,-256.0,0.63,-256.0,0.72,1.0170000000000001,2.267,3.266,3.705,-256.0,-256.0
2004-04-28,-256.0,-256.0,-256.0,-256.0,0.988,2.249,3.24,3.6919999999999997,-256.0,-256.0
2004-04-29,-256.0,-256.0,-256.0,-256.0,1.011,2.259,3.26,3.719,-256.0,-256.0
2004-04-30,-256.0,-256.0,-256.0,-256.0,1.0170000000000001,2.26,3.267,3.719,-256.0,-256.0
2004-05-03,-256.0,-256.0,-256.0,-256.0,1.0170000000000001,2.222,3.234,3.688,-256.0,-256.0
2004-05-04,-256.0,0.68,-256.0,0.81,1.0290000000000001,2.225,3.208,3.6830000000000003,-256.0,-256.0
2004-05-05,-256.0,-256.0,-256.0,0.81,1.0170000000000001,2.22,3.201,3.687,-256.0,-256.0
2004-05-06,-256.0,0.7,-256.0,0.83,1.035,2.283,3.2680000000000002,3.745,-256.0,-256.0
2004-05-07,0.59,0.68,-256.0,0.83,1.058,2.312,3.3289999999999997,3.799,-256.0,-256.0
2004-05-10,-256.0,0.74,-256.0,-256.0,1.147,2.419,3.397,3.8710000000000004,-256.0,-256.0
2004-05-11,0.65,0.76,-256.0,0.9,1.112,2.407,3.397,3.8760000000000003,-256.0,-256.0
2004-05-12,0.6,0.72,-256.0,0.86,1.1059999999999999,2.4019999999999997,3.384,3.8489999999999998,-256.0,-256.0
2004-05-13,-256.0,0.76,-256.0,-256.0,-256.0,2.427,-256.0,-256.0,-256.0,-256.0
2004-05-14,0.6,0.73,-256.0,-256.0,1.136,2.472,3.48,3.9530000000000003,-256.0,-256.0
2004-05-17,-256.0,0.73,-256.0,-256.0,1.101,2.379,3.3789999999999996,3.889,-256.0,-256.0
2004-05-18,0.65,0.78,-256.0,0.88,1.119,2.3890000000000002,3.386,3.8939999999999997,-256.0,-256.0
2004-05-19,-256.0,-256.0,-256.0,-256.0,1.131,2.421,3.427,3.93,-256.0,-256.0
2004-05-20,0.65,0.78,-256.0,0.88,1.131,2.417,3.43,3.9210000000000003,-256.0,-256.0
2004-05-21,-256.0,0.78,-256.0,-256.0,1.1079999999999999,2.373,3.388,3.889,-256.0,-256.0
2004-05-24,-256.0,0.78,-256.0,-256.0,1.126,2.415,3.429,3.917,-256.0,-256.0
2004-05-25,-256.0,0.76,-256.0,-256.0,1.1079999999999999,2.3819999999999997,3.3810000000000002,3.889,-256.0,-256.0
2004-05-26,-256.0,-256.0,-256.0,-256.0,1.1079999999999999,2.3369999999999997,3.321,3.853,-256.0,-256.0
2004-05-27,-256.0,0.76,-256.0,-256.0,1.09,2.303,3.281,3.83,-256.0,-256.0
2004-05-28,-256.0,-256.0,-256.0,-256.0,1.091,2.3,3.275,3.83,-256.0,-256.0
2004-05-31,-256.0,-256.0,-256.0,-256.0,1.103,2.342,3.312,3.853,-256.0,-256.0
2004-06-01,0.7,0.74,-256.0,0.86,1.109,2.351,3.323,3.862,-256.0,-256.0
2004-06-03,-256.0,-256.0,-256.0,-256.0,1.122,2.372,3.378,3.903,-256.0,-256.0
2004-06-04,-256.0,-256.0,-256.0,-256.0,1.11,2.314,3.324,3.866,-256.0,-256.0
2004-06-07,-256.0,-256.0,-256.0,-256.0,1.123,2.335,3.358,3.8939999999999997,-256.0,-256.0
2004-06-08,0.66,0.76,-256.0,0.72,1.117,2.336,3.359,3.8939999999999997,-256.0,-256.0
2004-06-09,0.65,0.75,-256.0,0.87,1.111,2.322,3.373,3.903,-256.0,-256.0
2004-06-10,-256.0,0.75,-256.0,-256.0,1.173,2.349,3.384,3.9210000000000003,-256.0,-256.0
2004-06-11,0.64,0.74,-256.0,0.88,1.186,2.372,3.4010000000000002,3.9389999999999996,-256.0,-256.0
2004-06-14,0.66,0.77,-256.0,0.99,1.199,2.398,3.429,3.958,-256.0,-256.0
2004-06-15,0.6,0.74,-256.0,0.97,1.205,2.386,3.426,3.957,-256.0,-256.0
2004-06-16,0.65,0.76,-256.0,0.94,1.193,2.325,3.3689999999999998,3.9160000000000004,-256.0,-256.0
2004-06-17,0.64,0.75,-256.0,0.93,1.156,2.324,3.362,3.9160000000000004,-256.0,-256.0
2004-06-18,0.65,0.74,-256.0,0.93,1.1320000000000001,2.2880000000000003,3.315,3.889,-256.0,-256.0
2004-06-21,0.66,0.77,-256.0,0.95,1.1440000000000001,2.32,3.3489999999999998,3.9160000000000004,-256.0,-256.0
2004-06-22,0.65,0.74,-256.0,0.94,1.126,2.296,3.3489999999999998,3.93,-256.0,-256.0
2004-06-23,0.64,0.75,-256.0,0.95,1.139,2.306,3.377,3.944,-256.0,-256.0
2004-06-24,-256.0,0.74,-256.0,-256.0,1.126,2.272,3.364,3.9389999999999996,-256.0,-256.0
2004-06-25,0.65,0.74,-256.0,0.94,1.127,2.28,3.3510000000000004,3.935,-256.0,-256.0
2004-06-28,0.64,0.78,-256.0,0.98,1.133,2.334,3.372,3.9760000000000004,-256.0,-256.0
2004-06-29,-256.0,0.74,-256.0,0.82,1.159,2.4,3.6910000000000003,4.06,-256.0,-256.0
2004-06-30,0.64,-256.0,-256.0,0.93,1.16,2.392,3.685,4.046,-256.0,-256.0
2004-07-01,-256.0,0.74,-256.0,-256.0,1.128,2.333,3.6310000000000002,4.015,-256.0,-256.0
2004-07-02,-256.0,-256.0,-256.0,-256.0,1.1540000000000001,2.316,3.633,4.0280000000000005,-256.0,-256.0
2004-07-05,0.65,0.73,-256.0,0.75,1.129,2.271,3.583,3.9760000000000004,-256.0,-256.0
2004-07-06,0.7,0.8,-256.0,0.86,1.194,2.292,3.595,3.99,-256.0,-256.0
2004-07-07,0.7,0.8,-256.0,0.97,1.226,2.313,3.6189999999999998,4.004,-256.0,-256.0
2004-07-08,0.83,0.85,-256.0,0.98,1.181,2.272,3.5589999999999997,3.9619999999999997,-256.0,-256.0
2004-07-09,-256.0,0.8,-256.0,0.99,1.172,2.275,3.5410000000000004,3.9389999999999996,-256.0,-256.0
2004-07-12,0.85,0.9,-256.0,1.05,1.228,2.296,3.5589999999999997,3.948,-256.0,-256.0
2004-07-13,0.85,0.9,-256.0,1.0,1.209,2.2880000000000003,3.5589999999999997,3.948,-256.0,-256.0
2004-07-14,-256.0,0.9,-256.0,1.0,1.216,2.294,3.5589999999999997,3.958,-256.0,-256.0
2004-07-15,0.85,0.9,-256.0,1.01,1.236,2.3040000000000003,3.565,3.958,-256.0,-256.0
2004-07-16,0.85,0.9,-256.0,1.02,1.217,2.278,3.5410000000000004,3.9389999999999996,-256.0,-256.0
2004-07-19,0.84,0.87,-256.0,0.9,1.2109999999999999,2.221,3.4819999999999998,3.8789999999999996,-256.0,-256.0
2004-07-20,-256.0,0.87,-256.0,0.98,1.205,2.22,3.475,3.898,-256.0,-256.0
2004-07-21,0.83,0.86,-256.0,0.97,1.219,2.241,3.4810000000000003,3.8930000000000002,-256.0,-256.0
2004-07-22,0.84,0.85,-256.0,0.98,1.226,2.251,3.4930000000000003,3.9019999999999997,-256.0,-256.0
2004-07-23,0.85,-256.0,-256.0,-256.0,1.234,2.259,3.487,3.907,-256.0,-256.0
2004-07-26,-256.0,0.85,-256.0,-256.0,1.2409999999999999,2.239,3.487,3.907,-256.0,-256.0
2004-07-27,-256.0,0.86,-256.0,-256.0,1.235,2.25,3.4930000000000003,3.9160000000000004,-256.0,-256.0
2004-07-28,0.84,0.9,-256.0,0.99,-256.0,2.237,3.516,3.9389999999999996,-256.0,-256.0
2004-07-29,-256.0,0.86,-256.0,-256.0,1.4409999999999998,2.276,3.5589999999999997,3.958,-256.0,-256.0
2004-07-30,0.87,0.89,-256.0,1.05,1.462,2.262,3.534,3.9389999999999996,-256.0,-256.0
