Date,M03,M06,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y15,Y20,Y25
2008-11-11,-256.0,-256.0,8.954,9.735,10.363,10.460999999999999,-256.0,11.324000000000002,10.764000000000001,10.805,11.699000000000002,11.302999999999999,13.357000000000001,14.749,-256.0
2008-11-12,-256.0,-256.0,9.242,9.982000000000001,10.645,10.462,11.4,11.094000000000001,10.764000000000001,10.805,11.619000000000002,11.299000000000001,13.299000000000001,14.749,-256.0
2008-11-13,-256.0,-256.0,9.242,9.982000000000001,10.645,10.462,10.509,11.094000000000001,10.764000000000001,10.805,11.619000000000002,11.299000000000001,13.299000000000001,14.749,-256.0
2008-11-14,8.522,8.964,9.165,9.829,10.401,10.443,10.509,10.868,10.911,11.017000000000001,11.985999999999999,11.634,13.16,14.749,-256.0
2008-11-17,8.522,8.964,9.149,10.01,10.399000000000001,10.422,10.509,10.868,10.911,11.173,11.982999999999999,11.634,13.159,14.748,-256.0
2008-11-18,-256.0,-256.0,9.149,10.01,10.399000000000001,10.422,10.509,11.298,11.332,11.173,11.98,11.634,13.159,14.748,-256.0
2008-11-19,-256.0,-256.0,-256.0,9.92,10.888,10.422,10.509,11.386,11.033,11.173,12.039000000000001,12.185,13.295,14.748,-256.0
2008-11-20,-256.0,-256.0,9.132,10.11,10.886,10.422,-256.0,11.386,11.414000000000001,11.173,12.039000000000001,12.185,13.302,14.748,-256.0
2008-11-21,-256.0,-256.0,9.132,10.107999999999999,10.886,10.421,-256.0,11.386,11.413,10.972999999999999,12.039000000000001,12.185,13.302,14.748,-256.0
2008-11-24,8.57,9.103,9.115,10.107999999999999,10.884,10.421,-256.0,11.386,11.17,11.017999999999999,12.036,12.186,13.300999999999998,14.748,-256.0
2008-11-25,-256.0,-256.0,9.115,10.107000000000001,10.884,10.421,-256.0,11.386,11.169,11.017999999999999,12.036,12.186,13.300999999999998,14.748,-256.0
2008-11-26,-256.0,-256.0,9.462,9.815,10.388,10.421,10.502,10.866,11.062999999999999,11.017999999999999,11.639000000000001,12.136,13.151,14.748,-256.0
2008-11-27,-256.0,-256.0,8.88,9.815,10.386,10.443,10.502,10.866,11.062999999999999,11.017999999999999,11.639000000000001,12.136,13.15,14.747,-256.0
2008-11-28,8.623,9.173,8.88,9.812000000000001,10.386,10.443,10.5,11.199000000000002,11.062999999999999,11.017999999999999,11.639000000000001,12.199000000000002,13.15,14.747,-256.0
2008-12-01,8.623,9.173,-256.0,9.812000000000001,10.84,10.994000000000002,10.5,10.866,10.907,-256.0,12.035,11.856,13.249,14.699000000000002,-256.0
2008-12-02,-256.0,-256.0,-256.0,10.155,10.84,10.994000000000002,10.5,10.866,11.244000000000002,-256.0,12.035,11.856,13.249,14.699000000000002,-256.0
2008-12-03,-256.0,-256.0,-256.0,10.387,10.425999999999998,10.51,10.5,11.03,10.908,11.077,11.835,11.975999999999999,13.147,14.745999999999999,-256.0
2008-12-04,-256.0,-256.0,9.529,10.513,10.895,10.552999999999999,10.501,11.332,10.908,11.077,12.027999999999999,12.200999999999999,13.259,14.773,-256.0
2008-12-05,-256.0,-256.0,-256.0,10.513,10.482000000000001,10.552,-256.0,11.03,11.034,11.077,11.835,11.975999999999999,13.259,14.773,-256.0
2008-12-08,8.619,9.078,9.274,10.494000000000002,10.366,10.414000000000001,-256.0,11.04,11.045,11.077,11.632,11.833,13.107000000000001,14.745999999999999,-256.0
2008-12-09,-256.0,-256.0,9.54,9.77,10.318,10.415999999999999,-256.0,11.049000000000001,11.042,11.08,11.629000000000001,11.834000000000001,13.106,14.745999999999999,-256.0
2008-12-10,-256.0,-256.0,9.048,9.77,10.318,10.415999999999999,11.7,11.049000000000001,11.042,11.08,11.625,11.834000000000001,13.106,14.745999999999999,-256.0
2008-12-11,-256.0,-256.0,9.048,9.77,10.318,10.415999999999999,11.7,11.049000000000001,11.042,11.08,11.625,11.835,13.104000000000001,14.745999999999999,-256.0
2008-12-12,-256.0,-256.0,-256.0,9.898,10.315999999999999,10.415999999999999,-256.0,11.049000000000001,-256.0,-256.0,11.625,11.979000000000001,13.104000000000001,-256.0,-256.0
2008-12-15,8.557,9.007,9.015,10.308,10.925999999999998,10.419,-256.0,11.445,11.491,10.975999999999999,12.248,12.44,13.267000000000001,14.747,-256.0
2008-12-16,8.557,9.007,9.015,10.306,10.925999999999998,10.419,-256.0,11.445,11.491,10.975999999999999,12.248,12.44,13.267000000000001,14.747,-256.0
2008-12-17,-256.0,-256.0,9.015,10.306,10.378,10.419,-256.0,11.049000000000001,11.026,10.975999999999999,11.808,11.981,13.133,14.745,-256.0
2008-12-19,8.604,9.062999999999999,-256.0,10.306,10.378,10.419,-256.0,11.049000000000001,11.026,10.975999999999999,11.808,11.981,13.133,14.745,-256.0
2008-12-22,8.604,9.062999999999999,-256.0,10.247,-256.0,-256.0,-256.0,11.049000000000001,11.026,-256.0,11.808,-256.0,-256.0,-256.0,-256.0
2008-12-23,-256.0,-256.0,-256.0,10.6,-256.0,-256.0,-256.0,11.049000000000001,-256.0,-256.0,11.808,-256.0,-256.0,-256.0,-256.0
2008-12-24,-256.0,-256.0,9.437000000000001,10.718,10.161,11.693,11.7,11.05,11.29,10.782,12.68,12.9,13.4,14.75,-256.0
2008-12-29,8.537,9.061,9.443999999999999,10.605,11.388,11.722999999999999,-256.0,12.024000000000001,12.134,10.96,12.712,12.9,13.65,14.9,-256.0
2008-12-30,-256.0,-256.0,-256.0,-256.0,10.359000000000002,10.419,-256.0,11.052,-256.0,11.085999999999999,-256.0,-256.0,-256.0,14.743,-256.0
2008-12-31,-256.0,-256.0,8.927999999999999,10.248,10.874,10.419,-256.0,11.538,11.579,11.023,12.249,11.985999999999999,13.385,14.821,-256.0
2009-01-02,-256.0,-256.0,9.443999999999999,10.248,10.874,11.071,-256.0,11.538,11.579,11.023,12.249,11.985999999999999,13.385,14.821,-256.0
2009-01-05,-256.0,-256.0,9.305,9.777000000000001,10.28,10.41,10.8,11.064,11.036,11.023,11.602,11.827,13.095,14.742,-256.0
2009-01-06,-256.0,-256.0,9.238999999999999,9.754,10.280999999999999,10.415,-256.0,11.05,11.038,11.085999999999999,11.602,11.825,13.095,14.742,-256.0
2009-01-07,-256.0,-256.0,-256.0,10.186,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,11.849,-256.0,-256.0,-256.0,-256.0
2009-01-08,-256.0,-256.0,9.238999999999999,9.744,10.286,10.418,10.757,11.050999999999998,11.037,11.088,11.59,11.825999999999999,13.083,14.735999999999999,-256.0
2009-01-09,-256.0,-256.0,9.238999999999999,9.744,10.286,10.41,10.757,11.050999999999998,11.037,11.088,11.59,11.825,13.082,14.735999999999999,-256.0
2009-01-12,8.488,8.972000000000001,9.238999999999999,9.962,10.286,10.418,10.757,11.050999999999998,11.037,11.088,11.870999999999999,12.069,13.082,14.735999999999999,-256.0
2009-01-13,-256.0,-256.0,-256.0,9.962,-256.0,-256.0,10.757,-256.0,-256.0,-256.0,-256.0,-256.0,13.082,14.735999999999999,-256.0
2009-01-14,-256.0,-256.0,9.232000000000001,9.962,10.279000000000002,10.409,10.745,11.050999999999998,11.037,11.088,11.870999999999999,12.069,13.082,14.735999999999999,-256.0
2009-01-16,-256.0,-256.0,9.065,9.875,10.390999999999998,10.347999999999999,10.695,11.204,11.289000000000001,11.18,11.697000000000001,11.902999999999999,13.034,14.695,-256.0
2009-01-20,-256.0,-256.0,8.812000000000001,9.792,10.196,10.369000000000002,-256.0,11.023,11.04,11.091,11.578,11.825,12.997,14.679,-256.0
2009-01-21,-256.0,-256.0,8.796,9.792,10.193,10.369000000000002,-256.0,11.023,11.04,11.091,11.578,11.825,12.997,14.679,-256.0
2009-01-22,-256.0,-256.0,8.796,9.787,10.189,10.366,10.687000000000001,11.022,11.039000000000001,11.091,11.577,11.822000000000001,12.995999999999999,14.677999999999999,-256.0
2009-01-23,8.391,8.854,8.796,9.952,10.189,10.366,-256.0,11.094000000000001,11.039000000000001,11.091,11.73,11.972000000000001,12.995999999999999,14.677999999999999,-256.0
2009-01-26,-256.0,-256.0,8.781,9.963,10.187000000000001,10.367,10.687000000000001,11.094000000000001,11.039000000000001,10.981,11.725999999999999,11.972000000000001,12.995,14.677,-256.0
2009-01-27,-256.0,-256.0,8.78,9.971,10.145,10.435,-256.0,10.993,11.040999999999999,10.98,11.725999999999999,11.972000000000001,12.995,14.677,-256.0
2009-01-28,-256.0,-256.0,9.056000000000001,9.971,10.141,10.335999999999999,10.683,10.991,11.040999999999999,10.98,11.725999999999999,11.972000000000001,12.994000000000002,14.675999999999998,-256.0
2009-01-29,-256.0,-256.0,-256.0,9.971,-256.0,10.335999999999999,10.677999999999999,10.978,-256.0,-256.0,-256.0,-256.0,12.994000000000002,14.675999999999998,-256.0
2009-02-02,-256.0,-256.0,-256.0,9.79,-256.0,-256.0,10.677999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,12.994000000000002,14.735999999999999,-256.0
2009-02-04,-256.0,-256.0,9.07,9.898,11.027999999999999,11.119000000000002,10.677999999999999,11.539000000000001,11.335999999999999,11.255,12.023,12.184000000000001,13.15,14.65,-256.0
2009-02-05,-256.0,-256.0,9.056000000000001,9.878,10.540999999999999,10.844000000000001,10.67,11.277999999999999,11.356,10.87,11.737,11.93,12.912,14.617,-256.0
2009-02-09,-256.0,-256.0,-256.0,9.866,-256.0,-256.0,10.67,-256.0,-256.0,-256.0,-256.0,-256.0,12.912,14.692,-256.0
2009-02-10,-256.0,-256.0,9.05,-256.0,10.241,10.39,-256.0,10.837,10.927,10.85,11.29,-256.0,13.056,14.742,-256.0
2009-02-12,-256.0,-256.0,9.058,9.81,10.65,10.387,10.665999999999999,10.835,10.925999999999998,10.85,11.289000000000001,11.99,13.055,14.741,-256.0
2009-02-13,7.346,7.617999999999999,8.911,10.033999999999999,10.012,10.342,-256.0,10.97,11.050999999999998,11.25,11.439,11.825999999999999,13.055,14.741,-256.0
2009-02-16,7.346,7.617999999999999,8.908999999999999,10.038,10.012,10.342,-256.0,10.97,11.050999999999998,11.25,11.439,11.856,13.055,14.741,-256.0
2009-02-18,-256.0,-256.0,8.913,10.022,10.012,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-02-20,7.157,7.646,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-02-23,7.157,7.646,8.437000000000001,10.004,10.277999999999999,10.404000000000002,-256.0,11.332,11.4,11.449000000000002,11.773,11.977,13.067,14.623,-256.0
2009-02-24,-256.0,-256.0,8.437000000000001,9.902000000000001,10.277999999999999,10.404000000000002,-256.0,11.332,11.399000000000001,11.449000000000002,11.773,11.977,13.283,14.597999999999999,-256.0
2009-02-25,-256.0,-256.0,8.437000000000001,9.902000000000001,10.27,10.38,-256.0,11.295,11.475,11.449000000000002,11.89,12.073,13.208,14.573,-256.0
2009-02-27,-256.0,-256.0,7.612,9.752,10.116,10.052,-256.0,11.145999999999999,11.325,12.225,11.74,11.923,13.058,14.423,-256.0
2009-03-03,-256.0,-256.0,7.851,9.65,10.457,10.37,10.612,11.36,11.248,13.0,11.79,11.729000000000001,12.978,14.352,-256.0
2009-03-04,-256.0,-256.0,9.05,9.65,10.457,10.36,10.612,11.114,11.248,13.0,11.519,11.729000000000001,12.978,14.352,-256.0
2009-03-06,7.294,7.721,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-03-11,-256.0,-256.0,8.6,9.451,9.847999999999999,10.306,10.606,10.767000000000001,10.921,11.6,11.460999999999999,11.481,13.202,14.423,-256.0
2009-03-12,-256.0,-256.0,7.917000000000001,9.3,10.079,10.205,-256.0,10.73,10.9,11.04,11.249,11.533,12.952,14.347999999999999,-256.0
2009-03-13,7.292000000000001,7.853,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-03-19,-256.0,-256.0,-256.0,9.451,-256.0,-256.0,10.6,-256.0,-256.0,-256.0,11.219000000000001,-256.0,12.902000000000001,14.238,-256.0
2009-03-20,7.36,8.101,8.125,9.45,9.787,10.31,-256.0,10.866,10.97,11.03,11.225999999999999,11.559000000000001,12.950999999999999,14.344000000000001,-256.0
2009-03-30,7.539,8.228,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-04-02,-256.0,-256.0,8.256,9.37,9.732999999999999,10.343,10.557,10.829,10.935,11.05,11.215,11.453,12.849,14.305,-256.0
2009-04-03,-256.0,-256.0,8.238999999999999,9.24,9.755,10.338,10.537,10.788,10.93,11.05,11.215,11.45,12.847999999999999,14.302,-256.0
2009-04-06,7.355,8.134,-256.0,9.875,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,11.719000000000001,11.975,-256.0,-256.0,-256.0
2009-04-07,-256.0,-256.0,8.408,9.812999999999999,10.19,10.459000000000001,-256.0,11.187000000000001,11.342,11.450999999999999,11.626,11.959000000000001,13.097000000000001,14.505999999999998,-256.0
2009-04-08,-256.0,-256.0,8.373,9.69,9.843,10.31,-256.0,10.715,10.811,10.789000000000001,11.263,11.454,12.815,14.265,-256.0
2009-04-09,-256.0,-256.0,8.373,9.69,9.843,10.282,-256.0,10.714,10.811,10.789000000000001,11.262,11.454,12.815,14.265,-256.0
2009-04-14,7.341,8.288,8.382,9.736,10.107000000000001,10.277000000000001,-256.0,10.886,10.995999999999999,10.784,11.419,11.7,13.135,14.411,-256.0
2009-04-27,7.314,8.465,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-05-04,7.381,8.603,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-05-08,7.358,8.686,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-05-12,-256.0,-256.0,8.026,8.91,9.639,10.139,10.537,10.67,10.727,10.54,11.088,11.436,12.741,14.174000000000001,-256.0
2009-05-15,7.5489999999999995,8.914,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-05-26,7.507000000000001,8.875,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-05-28,-256.0,-256.0,8.212,9.632,9.745,10.179,10.526,10.645,10.704,10.762,11.175,11.431,12.704,14.172,-256.0
2009-05-29,-256.0,-256.0,8.138,9.632,9.715,10.009,10.431,10.626,10.700999999999999,10.762,11.183,11.335999999999999,12.704,14.17,-256.0
2009-06-04,7.494,8.674,-256.0,9.226,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,12.657,-256.0,-256.0
2009-06-09,-256.0,-256.0,-256.0,-256.0,9.834,-256.0,-256.0,10.519,-256.0,-256.0,11.238,-256.0,12.649000000000001,-256.0,-256.0
2009-06-10,-256.0,-256.0,8.185,9.554,10.16,10.177999999999999,-256.0,10.95,10.99,11.042,11.363,11.445,12.187000000000001,12.954,-256.0
2009-06-11,-256.0,-256.0,7.914,9.285,9.686,9.993,10.421,10.57,10.648,11.042,11.162,11.331,12.689,14.162,-256.0
2009-06-12,7.309,8.039,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,11.429,-256.0,-256.0,-256.0,-256.0,-256.0
2009-06-15,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,11.725999999999999,11.739,-256.0
2009-06-16,-256.0,-256.0,-256.0,-256.0,-256.0,10.96,-256.0,-256.0,11.395999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-06-17,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,11.395999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-06-19,7.367000000000001,8.077,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-06-26,-256.0,-256.0,7.204,9.318999999999999,9.42,9.955,10.189,10.478,10.67,10.52,11.084000000000001,11.205,12.495,14.375,-256.0
2009-06-29,-256.0,-256.0,-256.0,-256.0,9.42,-256.0,-256.0,-256.0,10.67,11.43,-256.0,-256.0,12.495,-256.0,-256.0
2009-07-06,7.057,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-07-20,7.263999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-07-27,-256.0,-256.0,-256.0,8.921,-256.0,9.797,10.074,-256.0,-256.0,-256.0,10.957,-256.0,12.844000000000001,14.077,-256.0
2009-07-28,-256.0,-256.0,9.482999999999999,9.139,9.635,9.974,-256.0,10.474,10.630999999999998,10.636,11.075,11.28,12.690999999999999,13.982000000000001,-256.0
2009-08-03,7.263,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-08-07,-256.0,8.126,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-08-14,7.261,-256.0,-256.0,8.91,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,11.187000000000001,11.413,-256.0,-256.0,-256.0
2009-08-18,7.261,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-08-21,8.12,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-08-28,7.223,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-09-03,-256.0,-256.0,-256.0,9.564,9.937000000000001,10.04,10.440999999999999,10.642000000000001,10.722999999999999,11.2,11.218,11.439,12.623,13.924000000000001,-256.0
2009-09-04,-256.0,-256.0,-256.0,9.564,9.937000000000001,-256.0,10.440999999999999,10.642000000000001,10.722000000000001,11.2,11.217,11.437999999999999,12.623,13.924000000000001,-256.0
2009-09-07,-256.0,-256.0,9.48,9.564,10.248,-256.0,10.440999999999999,10.642000000000001,10.722000000000001,11.440999999999999,11.217,11.437999999999999,12.966,13.998,-256.0
2009-09-11,-256.0,-256.0,-256.0,9.693,10.068999999999999,10.033,10.542,10.839,11.071,11.265999999999998,11.277000000000001,11.464,12.962,13.995,-256.0
2009-09-14,7.272,-256.0,-256.0,9.555,9.93,-256.0,10.434000000000001,10.637,10.720999999999998,11.195,11.212,11.432,12.605,13.918,-256.0
2009-09-15,-256.0,-256.0,-256.0,9.555,9.93,-256.0,10.434000000000001,10.637,10.720999999999998,11.195,11.210999999999999,11.431,12.605,13.918,-256.0
2009-09-16,-256.0,-256.0,-256.0,9.555,9.93,-256.0,10.433,10.637,10.720999999999998,11.194,11.210999999999999,11.431,12.605,13.918,-256.0
2009-09-17,-256.0,-256.0,-256.0,9.555,9.93,-256.0,10.433,10.636,10.720999999999998,11.194,11.210999999999999,11.431,12.605,13.918,-256.0
2009-09-18,-256.0,8.073,-256.0,9.65,10.1,-256.0,10.472999999999999,10.574000000000002,10.639000000000001,11.757,11.383,12.199000000000002,12.953,14.222000000000001,-256.0
2009-09-22,-256.0,8.073,-256.0,9.789,10.238999999999999,-256.0,10.581,10.839,11.071,11.192,11.448,11.43,12.595999999999998,13.915999999999999,-256.0
2009-09-23,-256.0,-256.0,-256.0,9.789,10.238999999999999,-256.0,10.581,10.839,11.071,11.192,11.447000000000001,11.429,12.595999999999998,13.915999999999999,-256.0
2009-09-24,-256.0,-256.0,-256.0,9.789,10.238999999999999,-256.0,10.58,10.839,11.071,11.190999999999999,11.447000000000001,11.429,12.595999999999998,13.915999999999999,-256.0
2009-09-28,7.272,-256.0,9.311,9.698,10.183,10.267000000000001,10.654000000000002,10.886,11.036,11.19,11.443,11.427999999999999,12.592,13.892999999999999,-256.0
2009-09-29,-256.0,-256.0,-256.0,9.697000000000001,10.181000000000001,-256.0,10.654000000000002,10.822000000000001,10.953,11.356,11.443,11.542,12.379000000000001,13.892999999999999,-256.0
2009-09-30,-256.0,-256.0,9.312000000000001,9.693999999999999,10.193999999999999,10.5,10.591,10.717,10.829,11.356,11.37,11.54,12.379000000000001,13.892999999999999,-256.0
2009-10-01,7.303,-256.0,-256.0,9.697000000000001,10.193,-256.0,10.589,10.717,10.827,11.312999999999999,11.356,11.875,12.92,13.892999999999999,-256.0
2009-10-02,-256.0,-256.0,-256.0,9.692,10.192,10.033,10.59,10.717,10.829,11.353,11.37,11.54,12.37,13.892000000000001,-256.0
2009-10-05,-256.0,7.9910000000000005,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-10-06,-256.0,-256.0,9.361,9.617,10.056000000000001,10.35,10.517000000000001,10.637,10.757,-256.0,11.347000000000001,-256.0,-256.0,13.835,-256.0
2009-10-07,-256.0,-256.0,-256.0,9.617,10.056000000000001,10.011000000000001,10.413,10.689,10.843,11.183,11.347000000000001,11.409,12.572000000000001,13.915999999999999,-256.0
2009-10-09,7.247999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-10-12,-256.0,-256.0,8.904,9.546,9.693999999999999,10.105,10.443,10.550999999999998,10.765,11.179,11.292,11.405999999999999,12.562999999999999,13.914000000000001,-256.0
2009-10-13,-256.0,-256.0,-256.0,9.546,9.693999999999999,-256.0,10.443,10.550999999999998,10.765,11.179,11.292,11.405999999999999,12.559000000000001,13.913,-256.0
2009-10-14,-256.0,-256.0,-256.0,9.354,9.687999999999999,10.102,10.390999999999998,10.600999999999999,10.765,11.01,11.12,11.267999999999999,12.765999999999998,13.979000000000001,-256.0
2009-10-16,-256.0,7.968999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-10-28,-256.0,-256.0,-256.0,9.45,9.709,9.995,10.335,10.652000000000001,10.808,11.005999999999998,11.015999999999998,11.254000000000001,12.697000000000001,14.011,-256.0
2009-11-02,-256.0,8.07,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-11-06,7.232,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-11-12,-256.0,-256.0,-256.0,9.471,9.687999999999999,9.985,10.317,10.637,10.81,11.001,11.01,11.237,12.731,13.972999999999999,-256.0
2009-11-13,-256.0,8.061,-256.0,8.801,9.687999999999999,9.985,10.317,10.533,10.81,11.001,11.009,11.232999999999999,12.731,13.972999999999999,-256.0
2009-11-25,-256.0,-256.0,-256.0,9.722999999999999,9.642999999999999,9.986,10.296,10.622,10.811,10.997,11.005999999999998,11.22,12.68,13.968,-256.0
2009-11-30,-256.0,8.061,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-12-08,-256.0,-256.0,-256.0,9.298,9.458,9.915,10.23,10.524000000000001,10.828,10.995999999999999,11.002,11.200999999999999,12.73,13.895999999999999,-256.0
2009-12-09,-256.0,-256.0,-256.0,9.123,9.356,9.696,10.186,10.475,10.75,11.017999999999999,11.027000000000001,11.199000000000002,12.623,13.845,-256.0
2009-12-10,-256.0,-256.0,-256.0,-256.0,-256.0,9.487,9.981,-256.0,-256.0,-256.0,-256.0,-256.0,12.261,13.69,-256.0
2009-12-16,-256.0,-256.0,-256.0,8.607999999999999,9.021,9.493,9.962,10.215,10.467,-256.0,11.061,-256.0,-256.0,-256.0,-256.0
2009-12-21,-256.0,-256.0,-256.0,8.5,8.977,9.5,9.943,10.161,10.339,-256.0,11.048,-256.0,-256.0,-256.0,-256.0
2009-12-23,-256.0,-256.0,8.008,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-12-24,-256.0,-256.0,-256.0,9.148,9.003,9.46,10.373,10.218,10.657,11.593,11.273,11.187999999999999,12.99,13.894,-256.0
2009-12-29,-256.0,7.245,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2009-12-30,-256.0,-256.0,-256.0,8.596,8.974,9.46,9.894,10.203,10.552999999999999,-256.0,11.038,-256.0,-256.0,-256.0,-256.0
2010-01-05,-256.0,-256.0,-256.0,-256.0,-256.0,9.447000000000001,9.833,-256.0,10.651,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2010-01-08,-256.0,-256.0,-256.0,10.337,11.056,11.732999999999999,11.097999999999999,-256.0,11.975999999999999,11.165,11.135,10.905999999999999,12.7,13.411,-256.0
2010-01-09,-256.0,-256.0,-256.0,-256.0,-256.0,9.9,-256.0,-256.0,-256.0,-256.0,-256.0,10.63,-256.0,13.3,-256.0
2010-01-11,-256.0,-256.0,-256.0,-256.0,8.8,9.9,11.093,-256.0,10.647,11.027999999999999,11.134,10.902999999999999,10.066,13.775,-256.0
2010-01-12,-256.0,7.136,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2010-01-13,-256.0,7.136,-256.0,8.584,-256.0,9.435,9.824,-256.0,-256.0,11.027999999999999,-256.0,-256.0,-256.0,-256.0,-256.0
2010-01-15,6.502000000000001,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2010-01-19,-256.0,-256.0,-256.0,8.582,-256.0,9.431000000000001,9.815,-256.0,-256.0,11.026,-256.0,-256.0,12.459000000000001,-256.0,-256.0
2010-01-20,-256.0,-256.0,-256.0,8.351,-256.0,9.484,10.215,-256.0,-256.0,-256.0,-256.0,-256.0,12.618,-256.0,-256.0
2010-01-25,-256.0,6.9,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2010-01-29,6.226,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
2010-02-01,6.226,-256.0,-256.0,8.32,8.254,8.693999999999999,8.997,9.213,9.641,10.251,10.269,10.503,11.948,13.025,-256.0
2010-02-03,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,9.913,10.439,-256.0,-256.0,-256.0,-256.0,-256.0
2010-02-04,-256.0,-256.0,-256.0,6.462000000000001,7.55,8.419,9.09,9.311,9.734,10.363,10.402999999999999,10.585999999999999,12.18,12.812999999999999,-256.0
2010-02-05,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,13.825,-256.0,13.4,-256.0
2010-02-08,-256.0,6.7,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0
